,Length,gencodeID,ensemblID,gene_type,Symbol,EntrezID,Class,meanExprs,NumTx,gencodeTx,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Permutation
ENSG00000103199.13,6465,ENSG00000103199.13,ENSG00000103199,protein_coding,ZNF500,26048.0,InGen,0.971343436084442,8,ENST00000219478.10|ENST00000588942.1|ENST00000591026.1|ENST00000545009.1|ENST00000589422.1|ENST00000592425.1|ENST00000588602.1|ENST00000585977.1,-0.155271846664749,3.61466006747134,-4.02422650361882,0.0001034558500465,0.0328256800842353,1.10063164083595,0.0385842711699054,08
ENSG00000155666.11,4039,ENSG00000155666.11,ENSG00000155666,protein_coding,KDM8,79831.0,InGen,0.768181224001071,14,ENST00000286096.8|ENST00000564961.1|ENST00000562269.1|ENST00000569329.1|ENST00000441782.6|ENST00000562733.1|ENST00000563881.1|ENST00000568965.1|ENST00000563571.5|ENST00000567785.5|ENST00000567366.1|ENST00000568792.1|ENST00000567735.1|ENST00000569592.1,-0.159275316593015,2.68371001790174,-4.02259591704357,0.0001040844385164,0.0328256800842353,1.13789163648532,0.039595156927936,08
ENSG00000081818.3,3825,ENSG00000081818.3,ENSG00000081818,protein_coding,PCDHB4,56131.0,InGen,1.54089012416946,2,ENST00000194152.3|ENST00000623478.1,0.259942799682173,3.5436488525296,4.02248150862715,0.0001041286796093,0.0328256800842353,1.09157892240686,0.0646224971139496,08
ENSG00000108588.13,4537,ENSG00000108588.13,ENSG00000108588,protein_coding,CCDC47,57003.0,InGen,12.6607564472788,7,ENST00000225726.9|ENST00000403162.7|ENST00000612558.4|ENST00000582252.1|ENST00000582331.2|ENST00000584112.1|ENST00000580986.1,0.123052270856696,6.88032150072679,4.02098992744768,0.0001047071135063,0.0328256800842353,0.996337014266404,0.0306024817462805,08
ENSG00000167862.9,1108,ENSG00000167862.9,ENSG00000167862,protein_coding,MRPL58,3396.0,InGen,3.23929559254425,4,ENST00000584208.5|ENST00000301585.9|ENST00000580800.1|ENST00000583772.1,-0.194536001467529,2.87018602591928,-4.01414880593489,0.0001073996816849,0.0332208695387966,1.10506556041446,0.04846257846244,08
ENSG00000139890.9,2305,ENSG00000139890.9,ENSG00000139890,protein_coding,REM2,161253.0,InGen,0.861816756957893,2,ENST00000267396.8|ENST00000536884.1,0.497773529699902,1.83180041203036,4.00243979289765,0.0001121624534282,0.0342375889089678,1.07081446917465,0.124367524674126,08
ENSG00000123136.14,3840,ENSG00000123136.14,ENSG00000123136,protein_coding,DDX39A,10212.0,InGen,1.46078490147831,21,ENST00000587730.5|ENST00000324340.13|ENST00000589318.5|ENST00000588692.5|ENST00000242776.8|ENST00000592927.5|ENST00000592391.5|ENST00000588542.5|ENST00000454233.6|ENST00000589675.5|ENST00000593026.1|ENST00000590315.5|ENST00000590556.1|ENST00000590260.5|ENST00000586558.5|ENST00000590239.5|ENST00000586993.5|ENST00000592632.5|ENST00000593008.1|ENST00000591275.5|ENST00000590696.1,-0.173878045547727,3.45262814508713,-3.99879901488515,0.0001136840699108,0.0342513862060099,1.02508211753309,0.0434825668658222,08
ENSG00000165186.10,14895,ENSG00000165186.10,ENSG00000165186,protein_coding,PTCHD1,139411.0,InGen,1.24297492113086,3,ENST00000616022.1|ENST00000379361.4|ENST00000456522.1,0.234537747957499,5.22532788463754,3.99105115091578,0.0001169881116803,0.0347949641393842,0.889770541162382,0.0587659088016654,08
ENSG00000099385.11,4398,ENSG00000099385.11,ENSG00000099385,protein_coding,BCL7C,9274.0,InGen,1.47631963107836,5,ENST00000380317.8|ENST00000574418.5|ENST00000576194.1|ENST00000572628.5|ENST00000215115.4,-0.15691471509261,3.67185009414653,-3.98256204063441,0.0001207135415816,0.0354485246981427,0.956200375382264,0.0394004446111815,08
ENSG00000130844.16,7728,ENSG00000130844.16,ENSG00000130844,protein_coding,ZNF331,55422.0,InGen,2.34658679320123,22,ENST00000513929.5|ENST00000253144.13|ENST00000502248.5|ENST00000511593.6|ENST00000449416.5|ENST00000504033.5|ENST00000514374.5|ENST00000411977.6|ENST00000511154.5|ENST00000509069.1|ENST00000509047.5|ENST00000509585.5|ENST00000504940.1|ENST00000513999.5|ENST00000512387.5|ENST00000511567.5|ENST00000514022.5|ENST00000505949.5|ENST00000513265.5|ENST00000502616.5|ENST00000504493.5|ENST00000505426.1,0.182539067962214,5.15545428901012,3.96827253874928,0.0001272416955813,0.0362885564079084,0.813343080365979,0.0459996298590285,08
ENSG00000151704.15,4637,ENSG00000151704.15,ENSG00000151704,protein_coding,KCNJ1,3758.0,InGen,0.286441666311793,7,ENST00000392665.6|ENST00000392666.5|ENST00000440599.6|ENST00000324036.7|ENST00000392664.2|ENST00000324003.3|ENST00000531562.1,0.483676744171089,1.39523518949068,3.96673794427635,0.0001279624896054,0.0362885564079084,0.939582318963494,0.12193312262258,08
ENSG00000078177.13,9835,ENSG00000078177.13,ENSG00000078177,protein_coding,N4BP2,55728.0,InGen,1.13212582989291,4,ENST00000261435.10|ENST00000511480.5|ENST00000515550.1|ENST00000513269.1,0.191655773039066,4.40482319342604,3.96556377960346,0.0001285166220532,0.0362885564079084,0.8403943114245,0.0483300190567684,08
ENSG00000102901.12,5539,ENSG00000102901.12,ENSG00000102901,protein_coding,CENPT,80152.0,InGen,1.5290079057729,35,ENST00000569862.5|ENST00000562787.5|ENST00000562513.6|ENST00000436104.6|ENST00000565157.5|ENST00000440851.6|ENST00000626059.2|ENST00000568495.5|ENST00000574569.1|ENST00000563885.5|ENST00000564817.5|ENST00000566758.5|ENST00000564128.1|ENST00000562947.5|ENST00000562462.5|ENST00000565713.5|ENST00000568069.5|ENST00000564538.5|ENST00000566067.5|ENST00000562338.1|ENST00000562483.1|ENST00000568564.1|ENST00000561593.5|ENST00000565114.5|ENST00000567985.5|ENST00000569094.5|ENST00000564346.5|ENST00000565385.5|ENST00000568652.5|ENST00000565132.5|ENST00000564144.5|ENST00000567482.5|ENST00000569019.5|ENST00000568765.5|ENST00000565436.1,-0.129456736089492,4.08613105907334,-3.962797857398,0.0001298310350384,0.0362885564079084,0.858379400854,0.0326680140516917,08
ENSG00000273853.1,543,ENSG00000273853.1,ENSG00000273853,sense_intronic,,,InGen,0.440957470490183,1,ENST00000614876.1,0.578096884589086,-1.26058707814578,3.95268733483437,0.0001347457829657,0.037213897845506,0.447887039207906,0.146254139429247,08
ENSG00000124225.15,5619,ENSG00000124225.15,ENSG00000124225,protein_coding,PMEPA1,56937.0,InGen,13.1980675726996,8,ENST00000341744.7|ENST00000395816.7|ENST00000347215.8|ENST00000265626.8|ENST00000395814.5|ENST00000414037.5|ENST00000395819.3|ENST00000472841.1,0.293081555518523,7.21277126996225,3.94770153014413,0.0001372342924494,0.0372609643931527,0.753400547777343,0.0742410623702402,08
ENSG00000239893.1,1345,ENSG00000239893.1,ENSG00000239893,processed_pseudogene,ZNF736P9Y,,InGen,0.122716197413636,1,ENST00000439586.1,0.905659765967628,-1.52277279578308,3.94593102202069,0.0001381284942373,0.0372609643931527,0.38465098440715,0.229517384088444,08
ENSG00000259431.5,2894,ENSG00000259431.5,ENSG00000259431,protein_coding,THTPA,79178.0,InGen,0.884091622018267,8,ENST00000555446.1|ENST00000404535.3|ENST00000288014.6|ENST00000557630.1|ENST00000556015.5|ENST00000554970.1|ENST00000554789.1|ENST00000556545.1,-0.184386510231563,2.40366524578101,-3.9124598242937,0.0001561167171915,0.0416293301393875,0.780475240127519,0.047128026487748,08
ENSG00000080200.9,10929,ENSG00000080200.9,ENSG00000080200,protein_coding,CRYBG3,131544.0,InGen,6.13960188811069,3,ENST00000389622.6|ENST00000495403.1|ENST00000485253.1,0.174043498748695,7.09225245742589,3.90617143892485,0.0001597366268752,0.0421105682599776,0.609682610663032,0.0445560317743247,08
ENSG00000188582.8,4169,ENSG00000188582.8,ENSG00000188582,protein_coding,PAQR9,344838.0,InGen,0.816469749633219,3,ENST00000492509.5|ENST00000498470.1|ENST00000340634.4,0.350179401645467,2.74499345137076,3.90245834186543,0.0001619115026925,0.0422043252917469,0.735291095203875,0.0897330274839209,08
ENSG00000161905.12,3404,ENSG00000161905.12,ENSG00000161905,protein_coding,ALOX15,246.0,InGen,0.193686880658843,7,ENST00000570836.5|ENST00000293761.7|ENST00000574640.1|ENST00000576572.1|ENST00000572265.1|ENST00000573740.1|ENST00000576394.1,-0.53500425865138,0.134204280210192,-3.88237140385214,0.00017417505471,0.0448965232690987,0.520794494665462,0.137803471898784,08
ENSG00000280063.1,1955,ENSG00000280063.1,ENSG00000280063,TEC,,,InGen,0.644741584235625,1,ENST00000624337.1,-0.291304196956682,1.12970535319594,-3.87397787506555,0.0001795574223159,0.0452408330163905,0.626590488804995,0.0751951111625161,08
ENSG00000111653.19,2736,ENSG00000111653.19,ENSG00000111653,protein_coding,ING4,51147.0,InGen,4.22026967018458,18,ENST00000341550.8|ENST00000619641.4|ENST00000396807.8|ENST00000446105.6|ENST00000486287.5|ENST00000484795.5|ENST00000482489.5|ENST00000469749.5|ENST00000472002.5|ENST00000488381.5|ENST00000412586.6|ENST00000423703.6|ENST00000444704.5|ENST00000437149.6|ENST00000467678.5|ENST00000479301.5|ENST00000493873.1|ENST00000493267.1,-0.122169107061264,4.56682565357089,-3.87342063720775,0.0001799203052323,0.0452408330163905,0.525829017068713,0.0315403666433017,08
ENSG00000144724.19,14629,ENSG00000144724.19,ENSG00000144724,protein_coding,PTPRG,5793.0,InGen,3.81176159765379,7,ENST00000495879.1|ENST00000475527.1|ENST00000295874.14|ENST00000474889.5|ENST00000475012.5|ENST00000485215.5|ENST00000468576.1,0.147063719918922,6.75052421206453,3.86978268733245,0.000182306625964,0.0452408330163905,0.48014555323784,0.0380030952126403,08
ENSG00000131263.12,8379,ENSG00000131263.12,ENSG00000131263,protein_coding,RLIM,51132.0,InGen,10.1611464304204,2,ENST00000332687.10|ENST00000349225.2,0.116942456904701,7.43531862968418,3.86646999823145,0.0001845057906464,0.0452408330163905,0.483570552633537,0.0302452772058728,08
ENSG00000118308.15,6610,ENSG00000118308.15,ENSG00000118308,protein_coding,LRMP,4033.0,InGen,0.280839662265054,21,ENST00000636465.1|ENST00000557270.5|ENST00000556485.5|ENST00000555165.1|ENST00000555141.5|ENST00000550945.5|ENST00000361433.6|ENST00000557489.5|ENST00000354454.7|ENST00000536173.5|ENST00000548766.5|ENST00000556887.5|ENST00000554942.5|ENST00000547044.5|ENST00000549437.5|ENST00000554272.5|ENST00000557472.1|ENST00000555885.1|ENST00000555877.5|ENST00000553398.1|ENST00000555194.1,-0.353025195052076,1.88359875947075,-3.86534047484425,0.0001852613964635,0.0452408330163905,0.627142267006373,0.0913309441560385,08
ENSG00000170638.9,3153,ENSG00000170638.9,ENSG00000170638,protein_coding,TRABD,80305.0,InGen,0.803445951486095,6,ENST00000380909.8|ENST00000303434.8|ENST00000463233.1|ENST00000395827.5|ENST00000395829.1|ENST00000472677.1,-0.198261874212986,2.24553989598095,-3.86198161790334,0.0001875257885174,0.0452410511389957,0.619560582279861,0.0513368249330564,08
ENSG00000131149.18,13387,ENSG00000131149.18,ENSG00000131149,protein_coding,GSE1,23199.0,InGen,0.954902922352302,16,ENST00000637419.1|ENST00000574293.1|ENST00000568080.1|ENST00000635906.1|ENST00000405402.6|ENST00000411612.5|ENST00000253458.11|ENST00000393243.5|ENST00000412692.5|ENST00000479488.1|ENST00000469381.1|ENST00000438180.1|ENST00000495192.1|ENST00000562659.1|ENST00000496345.1|ENST00000471070.1,0.188867362084795,4.64423421749377,3.85682420587127,0.0001910540636938,0.0452410511389957,0.459264152383221,0.0489696579370357,08
ENSG00000279192.1,3180,ENSG00000279192.1,ENSG00000279192,TEC,PWAR5,8123.0,InGen,40.8722256221889,1,ENST00000624480.1,0.188353499195187,8.05788246233093,3.85673929568283,0.0001911126777715,0.0452410511389957,0.466186392049784,0.0488374984033863,08
ENSG00000280422.1,2054,ENSG00000280422.1,ENSG00000280422,TEC,,,InGen,0.463620557772223,1,ENST00000624646.1,0.376575570193158,0.781692397319945,3.85108013499611,0.0001950580685872,0.045708607405606,0.537357575530082,0.0977844025552947,08
ENSG00000196562.14,6657,ENSG00000196562.14,ENSG00000196562,protein_coding,SULF2,55959.0,InGen,2.46063202607728,12,ENST00000479472.1|ENST00000359930.8|ENST00000479970.1|ENST00000484875.5|ENST00000495544.5|ENST00000467815.5|ENST00000433632.1|ENST00000465769.1|ENST00000474450.5|ENST00000463221.2|ENST00000437955.1|ENST00000478766.1,0.202559292513026,4.93752393719313,3.83880574397471,0.0002038835402928,0.0470788645550392,0.383952729291272,0.0527662262751789,08
ENSG00000182010.10,9548,ENSG00000182010.10,ENSG00000182010,protein_coding,RTKN2,219790.0,InGen,0.17795053954482,3,ENST00000315289.6|ENST00000373789.7|ENST00000395260.3,0.372949974664341,1.65966998876571,3.83175555583675,0.0002091232261353,0.0470788645550392,0.520884153110109,0.0973313587544076,08
ENSG00000011566.14,6067,ENSG00000011566.14,ENSG00000011566,protein_coding,MAP4K3,8491.0,InGen,4.12903187947523,13,ENST00000263881.7|ENST00000437545.5|ENST00000341681.9|ENST00000479708.1|ENST00000475457.1|ENST00000495648.3|ENST00000497566.5|ENST00000474502.5|ENST00000465701.1|ENST00000414968.1|ENST00000429397.5|ENST00000437968.1|ENST00000484274.1,0.105076068720998,5.64899738123973,3.83161327013993,0.0002092302802661,0.0470788645550392,0.344025001383375,0.0274234535984787,08
ENSG00000156486.7,5348,ENSG00000156486.7,ENSG00000156486,protein_coding,KCNS2,3788.0,InGen,1.44823891114074,2,ENST00000287042.4|ENST00000521839.1,0.36694234625376,3.89723526288262,3.83129292686673,0.0002094714937827,0.0470788645550392,0.427443895530229,0.0957750694760501,08
ENSG00000115459.17,7259,ENSG00000115459.17,ENSG00000115459,protein_coding,ELMOD3,84173.0,InGen,1.26179904150088,22,ENST00000462396.5|ENST00000409331.6|ENST00000409013.7|ENST00000490508.5|ENST00000446464.7|ENST00000423095.7|ENST00000409344.7|ENST00000393852.8|ENST00000476734.5|ENST00000429764.5|ENST00000466467.1|ENST00000315658.11|ENST00000462891.7|ENST00000409890.6|ENST00000418268.5|ENST00000414593.5|ENST00000410106.5|ENST00000444108.7|ENST00000440462.5|ENST00000488150.1|ENST00000496957.1|ENST00000486908.1,-0.125153206489971,4.21043217596117,-3.82920220903555,0.0002110522830175,0.0470788645550392,0.402456354956409,0.032683885482635,08
ENSG00000166233.13,22880,ENSG00000166233.13,ENSG00000166233,protein_coding,ARIH1,25820.0,InGen,2.6171621475118,11,ENST00000379887.8|ENST00000570085.5|ENST00000564062.1|ENST00000567762.1|ENST00000561987.5|ENST00000565950.1|ENST00000561770.1|ENST00000566063.1|ENST00000562891.2|ENST00000563310.1|ENST00000384957.1,0.103015095778386,6.94005115326067,3.81687475548141,0.0002206063074674,0.0487413878755873,0.307574876585738,0.0269893832985863,08
ENSG00000248587.7,9873,ENSG00000248587.7,ENSG00000248587,antisense,GDNF-AS1,100861519.0,InGen,0.182646793980359,5,ENST00000637595.1|ENST00000637926.1|ENST00000503382.6|ENST00000514532.2|ENST00000510986.2,0.997586673642614,1.56078255383854,8.89182946478958,1.08345922795599e-14,2.47462087665148e-10,22.269354335484,0.112191386215055,07
ENSG00000140015.19,12320,ENSG00000140015.19,ENSG00000140015,protein_coding,KCNH5,27133.0,InGen,0.274956672052334,4,ENST00000322893.11|ENST00000420622.6|ENST00000394968.2|ENST00000394964.3,0.644570284673125,2.16335446608597,7.60530039255366,8.97230991568991e-12,1.02463779237179e-07,16.2145203674035,0.0847527712783342,07
ENSG00000108551.4,1748,ENSG00000108551.4,ENSG00000108551,protein_coding,RASD1,51655.0,InGen,5.75083991866062,2,ENST00000225688.3|ENST00000579152.1,0.771881591447216,4.09561804884085,6.63880683754013,1.13648541583224e-09,8.65244229920279e-06,11.787021915347,0.116268120211375,07
ENSG00000168621.14,4273,ENSG00000168621.14,ENSG00000168621,protein_coding,GDNF,2668.0,InGen,0.121417786606978,8,ENST00000620847.1|ENST00000344622.8|ENST00000326524.6|ENST00000381826.8|ENST00000427982.5|ENST00000515058.5|ENST00000510177.5|ENST00000502572.1,0.755879707430126,-0.356057419790988,6.22629131126919,8.29889075389061e-09,4.19279789677155e-05,9.22031370232979,0.121401275597567,07
ENSG00000145861.7,2414,ENSG00000145861.7,ENSG00000145861,protein_coding,C1QTNF2,114898.0,InGen,0.188411120965704,1,ENST00000393975.3,-0.515789933974408,-0.218663456403573,-6.19566770572716,9.597549231752811e-09,4.19279789677155e-05,9.01210471461739,0.0832500964339358,07
ENSG00000100116.16,2104,ENSG00000100116.16,ENSG00000100116,protein_coding,GCAT,23464.0,InGen,2.41876599440001,7,ENST00000323205.10|ENST00000248924.10|ENST00000445195.5|ENST00000415371.1|ENST00000478203.1|ENST00000426858.1|ENST00000451984.1,-0.277438824153592,3.32643961143309,-6.14581044602456,1.21522629286265e-08,4.19279789677155e-05,9.53141549174654,0.0451427564501366,07
ENSG00000119138.4,5175,ENSG00000119138.4,ENSG00000119138,protein_coding,KLF9,687.0,InGen,11.1060792264614,1,ENST00000377126.3,0.327850275700329,6.80796247381597,6.13398843756095,1.28500811197026e-08,4.19279789677155e-05,9.43409560862593,0.0534481404778604,07
ENSG00000121316.10,2841,ENSG00000121316.10,ENSG00000121316,protein_coding,PLBD1,79887.0,InGen,0.471241288846318,4,ENST00000240617.9|ENST00000541800.6|ENST00000541618.1|ENST00000540572.1,0.437549691031713,1.41425917390434,6.07758740455909,1.676095143643e-08,4.19661139427681e-05,9.08950289307242,0.0719939775285643,07
ENSG00000071246.10,6502,ENSG00000071246.10,ENSG00000071246,protein_coding,VASH1,22846.0,InGen,3.62406977583894,5,ENST00000167106.8|ENST00000554237.1|ENST00000556038.5|ENST00000553518.1|ENST00000554743.1,-0.281300365715781,5.45489501612092,-6.06595483045275,1.7702602515285e-08,4.19661139427681e-05,9.11832356329188,0.0463736334308947,07
ENSG00000196562.14,6657,ENSG00000196562.14,ENSG00000196562,protein_coding,SULF2,55959.0,InGen,2.46063202607728,12,ENST00000479472.1|ENST00000359930.8|ENST00000479970.1|ENST00000484875.5|ENST00000495544.5|ENST00000467815.5|ENST00000433632.1|ENST00000465769.1|ENST00000474450.5|ENST00000463221.2|ENST00000437955.1|ENST00000478766.1,0.282555493018585,4.94226299593311,6.0580273096372,1.83739553164484e-08,4.19661139427681e-05,9.09005896522737,0.0466415020231242,07
ENSG00000166140.17,4779,ENSG00000166140.17,ENSG00000166140,protein_coding,ZFYVE19,84936.0,InGen,1.64754260250127,16,ENST00000570108.5|ENST00000564258.5|ENST00000355341.8|ENST00000336455.9|ENST00000299173.14|ENST00000568062.5|ENST00000563530.1|ENST00000566407.5|ENST00000567756.5|ENST00000561617.1|ENST00000569057.5|ENST00000561768.5|ENST00000560078.1|ENST00000566767.1|ENST00000570162.1|ENST00000563497.1,-0.198353784901584,3.9860510392466,-5.95286174306368,3.00410890652003e-08,6.12831955111115e-05,8.65705268835851,0.0333207444524824,07
ENSG00000213088.9,2106,ENSG00000213088.9,ENSG00000213088,protein_coding,ACKR1,2532.0,InGen,1.35542968267494,4,ENST00000537147.5|ENST00000368122.2|ENST00000435307.1|ENST00000368121.3,0.674269327866096,2.22741907968707,5.93796028513768,3.21978260128432e-08,6.12831955111115e-05,8.58143928374254,0.113552347184562,07
ENSG00000268940.5,1325,ENSG00000268940.5,ENSG00000268940,protein_coding,CT45A1,541466.0,InGen,0.744839014939053,2,ENST00000594565.5|ENST00000594117.4,1.42358400464739,0.157202848307739,5.88165245077644,4.18099546534567e-08,7.34568741757655e-05,8.0584639781953,0.242038103502607,07
ENSG00000106133.17,2576,ENSG00000106133.17,ENSG00000106133,transcribed_unprocessed_pseudogene,NSUN5P2,155400.0,InGen,1.16421523177671,5,ENST00000602348.5|ENST00000444583.6|ENST00000485741.6|ENST00000388955.8|ENST00000457352.3,-0.32312588407764,2.60615605386807,-5.79913897409895,6.11768423862975e-08,9.20042626094174e-05,7.99032389143461,0.05571963105572,07
ENSG00000184860.9,11911,ENSG00000184860.9,ENSG00000184860,protein_coding,SDR42E1,93517.0,InGen,0.0628780862742346,3,ENST00000328945.6|ENST00000532128.5|ENST00000534209.1,0.663121305337537,0.468359056096856,5.79172574914532,6.32969472862388e-08,9.20042626094174e-05,7.70102948739854,0.114494596957633,07
ENSG00000103710.10,2802,ENSG00000103710.10,ENSG00000103710,protein_coding,RASL12,51285.0,InGen,2.78405683907398,3,ENST00000220062.8|ENST00000421977.7|ENST00000434605.2,0.615318909839061,3.75712199930738,5.78779116651472,6.4451322318331e-08,9.20042626094174e-05,7.93058728744192,0.106313253560182,07
ENSG00000150687.11,11725,ENSG00000150687.11,ENSG00000150687,protein_coding,PRSS23,11098.0,InGen,0.522064096381554,9,ENST00000527521.1|ENST00000280258.5|ENST00000532234.5|ENST00000533902.2|ENST00000531475.5|ENST00000533880.1|ENST00000532572.1|ENST00000528769.5|ENST00000531521.1,0.386115521564406,3.49762295061176,5.75474509031937,7.49982620232088e-08,0.0001007623708594,7.79831635479408,0.0670951563456615,07
