,RXE,RGE1,RGE2,RGE3,RGE4,RGE5,RGE6,RGE7,RGE8,RGE9,RGE10,RGE11,RGE12,RGE13,RGE14,RGE15,RGE16,RGE17,RGE18,RGE19,RGE20,RGE21,RGE22
R13136,0.15814320675548954,0.12611741837019075,0.02019945127254985,0.0838173650379308,-0.06398073771017732,-0.07239818922181929,0.0274967940229649,0.062074534623552946,-0.13857648042131787,0.1536158053451353,0.14631873514782123,0.030135901116864705,-0.012117359020134888,-0.2560793328517552,-0.048947953861325555,-0.3587994073201881,-0.1516790601939335,0.026302753605444096,-0.42611550130755615,0.11525523552720207,0.261237702884098,-0.2503695188462345,0.06128693597253898
R13137,0.18201153645234935,0.10655338593016372,0.0524303157458923,0.11822204714388862,0.026378014460935795,-0.021695822028907408,0.06277150283726485,0.07819302940246153,-0.06553668155615,0.1342066790277716,0.15579027626680197,0.005923124270491353,0.00598046737128044,-0.1949352611880033,-0.0630526391933457,-0.3013699339059044,-0.21407027903291898,-0.04259255342597923,-0.4137202196859411,0.0015281132234341577,0.22652531653134567,-0.31502614196698175,0.023108593678484723
R13138,0.24771540854786567,0.11675315591539093,0.08590512538903106,0.1365509081362286,0.06078774726675329,-0.015131496976877656,0.12175907562473443,0.06106323109209688,-0.02411177518606511,0.13464893075765172,0.1637666824346784,-0.017127243626278155,0.03326111962685063,-0.14924638749385366,-0.031104075089299688,-0.3291162196954147,-0.29069800432954374,-0.0764934221367235,-0.41348105957833914,-0.055091447049588904,0.17618064554671609,-0.30105605073969377,-0.01652297506474021
R13139,0.1801233510981639,0.11793443068742215,0.07507874443027784,0.1585286113632174,0.03951576274325852,0.022846837857370517,0.11339752164155614,0.05201743994489938,-0.0337900107797946,0.10559325053474122,0.1730624871413431,-0.01836711447319095,0.03810045064755796,-0.15303558965340702,-0.025338184187723378,-0.32307008613719157,-0.2792079419968032,-0.065948457772115,-0.40897389544847895,-0.062092900175926946,0.19007614238659398,-0.3177967988809822,-0.06627721928078545
R13140,0.019981170444707264,0.13482033348919265,-0.007135262490012284,0.10190302970532006,-0.0166060147648448,-0.12524196926273978,0.04783290231387882,0.05974755528234876,-0.1068261652989575,0.12520604689200132,0.13642643570580093,0.0454764551834117,-0.008860240622798443,-0.2605803164851852,-0.03231451426527787,-0.38576000545646316,-0.15150303273716315,0.07465751613762395,-0.5181848402628697,0.11148499040531235,0.20662130949556712,-0.29955669525730766,0.11724439486585947
R13141,0.19848132796562457,0.15066070782008856,0.037765366324202354,0.12622855344621797,0.05349180182839364,-0.008730334083409286,0.08227978702435657,0.07496997655545545,-0.11012676504609464,0.11717412741130762,0.14642457822705213,0.028471558287783694,-0.004254778478226751,-0.19613323854124198,-0.00831664442522495,-0.3442606004795521,-0.2752417065974777,-0.018804195702501136,-0.4584451207135558,0.02517128670793456,0.19689914041591194,-0.346487064371924,-0.05082541673195218
R13142,0.02575911899968175,0.11711870300647975,-0.009395012700850192,0.038758078200533674,-0.06455764985014234,-0.10177549190375945,-0.03321368221744736,0.03821184840720382,-0.13223127593631134,0.09972958025144041,0.06999773339989446,0.05626711381113303,-0.022234474152417638,-0.16722449382438076,-0.05252600376534189,-0.252893087622194,-0.10551964355430665,0.03264631849439947,-0.3413339864628657,0.16058681618136994,0.23180672293143334,-0.13719527303115608,0.11909837187404149
R13144,0.27774455102035,0.15432497533928835,0.056330825010688645,0.12998995038469818,0.02047333150730113,-0.02672745450592684,0.10490663531655597,0.08759348900508712,-0.0809352829929244,0.08746821305110108,0.14386568186896254,0.006288796067681179,-0.006960583348602611,-0.1987768086874322,-0.03343060384663188,-0.3426906006769008,-0.2819150775125707,-0.0372963627083962,-0.48099785361281366,0.03718865991408116,0.24107022056862126,-0.3930533162143792,0.020243423998648424
R13145,0.2026405846104753,0.18102078601668437,0.06053482694295376,0.15510477057161864,0.07826703806468371,0.01776490122949337,0.12022625907218787,0.03603135872616603,-0.06759277357551152,0.12717978970898525,0.17606556682327934,-0.006058333818433237,0.019158845389676937,-0.16020231400593676,-0.017982280731716482,-0.3590197500176955,-0.34804659650857994,-0.05325089492818158,-0.4526128011808854,-0.06309166430156354,0.20724380756576544,-0.34509375536533593,-0.06728037943429355
R13146,0.16795438559049014,0.13922087181917098,0.020973028754853296,0.10946444504588948,-0.08332867600596083,-0.07561811133692409,0.009457404484642051,0.05080321068546967,-0.12152800201455394,0.18631562492708342,0.13261790864563894,0.014047973013259885,0.0032093986096386473,-0.1920680020038823,-0.06730877818047887,-0.2634643605940328,-0.1548159513944194,0.017187656607269286,-0.47947247746267196,0.050143037057371664,0.2612601861372892,-0.33493525243218647,0.08159846809042426
R13148,0.2897283464983662,0.1411849495455928,0.06144453923132476,0.12575567304172486,0.055646505239108635,0.007557145630587403,0.097061811608536,0.08429700807960971,-0.013769374617242036,0.08845258311396842,0.14087495093414004,-0.00902007935864324,0.02707121694052983,-0.1433856639096529,-0.02099453179524735,-0.3368180314554001,-0.31722991842646087,-0.06959126265153959,-0.41054598554742316,-0.05455057115125195,0.24524433715108396,-0.29536491348291527,-0.011416175503773385
R13149,0.22127028034190666,0.1589624710157138,0.031092362898629045,0.1183365424662095,0.008246333561746866,-0.05200657365202721,0.08104400050304683,0.07996529374457628,-0.08090023362183274,0.11976677083274323,0.14230623580211166,0.05500748703217617,-0.02511818342682437,-0.22832778801420073,-0.014563634446577378,-0.43087698593593693,-0.3021618797682071,-0.019535012776302096,-0.47857854303126945,0.10366251779874203,0.28117645291870286,-0.4068857620845323,0.04834827402690811
R13150,0.07245085973868237,0.11983480022669601,-0.016126054257944666,0.07830837482412667,-0.03293881775278695,-0.10688878689523174,0.015216859564957552,0.08146117131994046,-0.12910375770327764,0.14181127468007482,0.13327404329653136,0.03213690089972587,-0.04671771385032786,-0.25674479085120927,-0.06535882345223909,-0.3508747405094934,-0.11592865473288683,0.04579223803101318,-0.49333015004033554,0.17687794681473168,0.2591621388808334,-0.3327091619180287,0.15171251444856138
R13151,0.0775122368437211,0.07808777470316919,0.020851315199668985,0.10648868786757104,-0.06402326386460055,-0.07755742534768206,-0.010630673928532008,0.09061914264432813,-0.18151847367768648,0.1577461699352498,0.13298827448592787,0.022101148740519605,-0.023705586944158696,-0.2629602630706529,-0.05305023414131593,-0.3152423228676162,-0.10418665724146203,0.05948497697408062,-0.5011650450831788,0.13983755952073862,0.28046747997420596,-0.344873343986432,0.14841700896368648
R13152,-0.05358663336391434,0.15263835369672396,-0.03181142794947389,0.07988145152725723,-0.08562092753971218,-0.13322228185032214,0.00268730862971589,0.05480675661303769,-0.17594485800987059,0.19946474428150074,0.1456463727760573,0.022553555848464857,-0.023256093053900084,-0.28935391454538806,-0.05884489039447294,-0.35079425700521805,-0.1486383046153006,0.12296712547138888,-0.5551274307641196,0.2008039226277858,0.22133520225329617,-0.29967458467591035,0.13645262587724094
R13153,0.26813415367164106,0.1307449668991243,0.07219827520640365,0.15130738867101012,0.07267929332400991,0.002730266105834378,0.14836164703584265,0.08483981935203211,-0.04425501164187651,0.11710622635545187,0.19443063998290588,-0.021502703599140194,0.022577710437918785,-0.16518864654229892,-0.019699821442738852,-0.29492781899039633,-0.3260941911582145,-0.07039650949319798,-0.373797197876506,-0.10646618935068464,0.18778785357581196,-0.3500041496530377,-0.06682277686942761
R13154,0.2174048320900721,0.1282364330805379,0.04583604377512751,0.11707971605149181,0.0355884505756805,-0.018030195785108116,0.11128213189264935,0.07329248815646805,-0.06623276711032844,0.09867370677678533,0.13455786119509838,-0.007489338622694408,0.0029680689132427496,-0.1547283760717617,-0.029255812550158744,-0.3405261504895769,-0.2826086306196989,-0.017322018974293307,-0.4375180948086146,0.04280811663931505,0.21454213554343537,-0.3029894597383409,-0.031457373378142695
R13155,0.00783184478775345,0.12441554835078161,-0.05345298642315033,0.038076600755243994,-0.14342148332211702,-0.1862549094531709,-0.033353952177369806,0.05820890763943298,-0.20597134505126702,0.1822069581801431,0.10420513905520856,0.05374822932748513,-0.07840917532552227,-0.2907843459990205,-0.10131239423534533,-0.34919644019570817,-0.03649640280521638,0.13417119831123214,-0.5467118300418492,0.2913891774826296,0.3681516994913623,-0.3506993086363339,0.3168373383111951
R13156,0.26521728182627635,0.16399817477753498,0.0796722358773514,0.14534242722021284,0.05001007594039564,-0.029419396141529663,0.12806006734365027,0.07526508246177421,-0.07422270866332248,0.11338894858938531,0.1705879440906819,0.008208351978074013,0.009480917122261179,-0.18121358238731933,0.0023811422497792556,-0.3566392088955883,-0.3701507630185068,-0.07252040216468458,-0.4769270359838167,0.0039438631123149825,0.24410193230521582,-0.36204878457294587,-0.05156481867344764
R13157,0.2609630071385056,0.13238048381913758,0.07484244902053483,0.15444746525694297,0.030911924020118775,-0.0007099394807728032,0.12127347216358864,0.0757783013080946,-0.06392624233687405,0.11271624941334446,0.14262109743734985,0.030600671923382006,0.003939715028841828,-0.14415990854443894,-0.031171630396955585,-0.2936232715579665,-0.30483464819340655,-0.08718096055297497,-0.39495549837375243,-0.03725066573023028,0.2141791428483346,-0.4293333318069772,-0.04297156351868914
R13158,0.20936329773954476,0.15472360079926917,0.08866876599042506,0.1463812518248142,0.03323969303181773,-0.012825168502016204,0.09255415421452762,0.07086314608717537,-0.10953393537614575,0.12166737108381209,0.15657970407943766,-0.013139093158073045,0.0023108055020859553,-0.12409598355132712,-0.021608025615264204,-0.2944614400401515,-0.29386700255416365,-0.039067580223906884,-0.44300247457553965,-0.0809478464505724,0.23757204658682385,-0.304376217084918,-0.028981799565464872
R13160,0.048421777640031305,0.13074109167424242,-0.017388350573811717,0.08222676381280092,-0.06848796554518888,-0.1080653415555215,0.011613914529253755,0.03377801250032464,-0.10435784614299415,0.11959456889449527,0.11826937813962157,0.04854651021028866,-0.021492050413507435,-0.2618549974137583,-0.04216612238269413,-0.31045340354436046,-0.1282686540052258,0.03957279939900493,-0.5055667480408776,0.14867810921290125,0.29560476075358233,-0.31801544293203543,0.17432341611278268
R13161,0.07031732741825492,0.13011179560038055,-0.005713601185046269,0.10570699625634594,-0.051587636530367575,-0.07312476938798529,0.013003979191129833,0.0288542182547582,-0.14193091514108813,0.14984342818583407,0.13241900335896117,0.04082349034317634,0.017201286823883333,-0.21798773472526944,-0.0644428302216844,-0.32145534744410087,-0.14592502910464278,0.03781792219400737,-0.5217112987561436,0.11034972942208032,0.25454219715942683,-0.29355171873588803,0.0979592663779365
R13162,0.16837874450752688,0.06427240525389077,0.04475203340164269,0.07477389639817478,-0.05144461431805247,-0.09702655273248473,0.034270335854408085,0.09812670704291682,-0.10607469147468773,0.18087875834020917,0.14197918499384077,-0.026526239200648227,-0.024045932024037153,-0.20518952569953353,-0.08276952126181136,-0.27500665643294253,-0.1437978775752362,-0.020315331574580764,-0.4117969263201222,0.1616835771732119,0.24393996854979116,-0.20780774298818194,0.08776843824281144
R13164,0.08973199924216813,0.10001575486732861,0.04312363993705581,0.11106542118290852,-0.0002732303027945804,-0.05145600829290986,0.04147197298948235,0.048276653103619616,-0.09462792266347453,0.15450266615370456,0.15656915612548872,-0.0059689094748707205,0.00964117127081865,-0.19773427356247053,-0.04339541822970627,-0.30288407023390196,-0.18374686542959884,0.015738992298073295,-0.4074618029410271,0.032640246564125786,0.16799650698240853,-0.24622904571351434,0.055516073479736416
R13165,0.1610238451488062,0.15048198616038766,0.0226301225733474,0.11461134513000726,-0.027434815338803542,-0.0741642056765004,0.06555013435555912,0.11942126847422108,-0.09313712332776669,0.1439268978987891,0.1787889046425244,-0.031878379714659566,0.011909407539910877,-0.22476817827305062,-0.0646860135619245,-0.3324007957057282,-0.24285819519093765,0.02829759313012925,-0.47989894053524873,0.032799495867843476,0.24800808790424256,-0.3160436562530826,0.05105709020214233
R13166,0.19441176431459262,0.1555626574904574,0.03959614351306984,0.11606407834657206,-0.037160119522246404,-0.03791297868330812,0.04740998819046505,0.08434790379835544,-0.10130031485377256,0.10816571013811771,0.13643602882713557,0.011171456946248437,-0.013082353808905545,-0.19376331282996606,-0.05235900313324082,-0.32245482473479914,-0.24548761140785347,0.003060480979903968,-0.47590536798897976,0.08352964427027398,0.256861775610957,-0.36478316985388703,0.01525513559669811
R13167,0.19392585804616536,0.12480215115409266,0.037298223687697085,0.07623273535843378,-0.030615746736426974,-0.06553460404574762,0.08150805042913323,0.08533992905410814,-0.08670859378074036,0.10474308213820738,0.12963765991133425,0.0005321994886027248,-0.01957800874410731,-0.22796374974969513,-0.027300145701207423,-0.34084716636471146,-0.20655687196877093,0.011795945926504459,-0.44669943984829485,0.10245805378677275,0.24864496799471514,-0.2807400986904236,0.06481696365725309
R13178,0.23195520642822398,0.1855743461723356,0.05170494822713678,0.09525091367158645,0.009289684317070446,-0.05638460957321856,0.10701142408171282,0.050330265176084854,-0.042758559493038195,0.10772932160549731,0.10219030511907867,0.019145988349566156,-0.02717147313365098,-0.22207373024633048,-0.0038359563260113028,-0.42182289590498545,-0.3285177134586328,-0.024608921579869047,-0.4776441951534034,0.11888314661388266,0.28321827634906027,-0.35362752964350896,0.032085945197164456
R13183,0.28412319012901577,0.1421568867627343,0.09063287588999636,0.14724726906752883,0.11472729229740475,0.009575365235644284,0.13183322290026522,0.0970138410199981,-0.018544498273670218,0.10926764202977512,0.174389174443764,-0.019342662974283442,0.021276668380731056,-0.11170734014739958,0.024591972524300676,-0.3642132167362413,-0.39954240404071584,-0.11503793486442015,-0.3486161643566841,-0.06426591837121398,0.206793682149935,-0.3879484579653796,-0.10613160407919775
R13184,0.20419976343407775,0.11475676868399542,0.045702872319157706,0.10553275276237883,-0.002905493919330482,-0.013468534777337116,0.06395931344137828,0.08204563896284167,-0.05923394201709531,0.10084332210069524,0.14421025107670538,0.012753857719226325,-0.0026125930378224638,-0.2022704234244097,-0.01861074198004875,-0.33938770098891125,-0.2546832282021847,-0.026825271761159453,-0.43306087080849576,0.06189928068290884,0.25024304602709524,-0.3653292879350776,0.046055159165957704
R13185,0.22886622905741172,0.1524130662314107,0.06204374628023057,0.14185088891979047,0.04401769608292527,-0.01153476964382616,0.0964712095054181,0.09011475644576183,-0.06479252700435412,0.10980726107501937,0.17205058553786712,-0.0007180573342182583,0.0139976119801144,-0.16283594414564284,-0.04131302470616216,-0.37018762628171764,-0.31302514588335084,-0.03800499048526307,-0.45130127151803334,-0.010888391946552112,0.21391184551021114,-0.38676891347002673,-0.012248385717527732
R13186,0.2374086231876711,0.16411314988836478,0.05035524238056066,0.11630011576694077,-0.032624158656887836,-0.03515900690340601,0.03418506046281378,0.07652254381618029,-0.08554232472976953,0.1415215053408767,0.14966513068149245,0.03681526631615428,-0.01995179722000673,-0.23077658345778973,4.9052482400391284e-05,-0.39402361569797595,-0.2953633531289177,0.000310513829096859,-0.507805403643768,0.06355445537878612,0.2510920281505995,-0.3046938443594951,0.06316502075530561
