"","module"
"TSPAN6|ENSG00000000003.15","brown"
"RIPK2|ENSG00000104312.8","blue"
"EYA1|ENSG00000104313.20","blue"
"NBN|ENSG00000104320.15","darkred"
"CPQ|ENSG00000104324.16","magenta"
"DECR1|ENSG00000104325.7","brown"
"CALB1|ENSG00000104327.7","blue"
"BPNT2|ENSG00000104331.9","magenta"
"SFRP1|ENSG00000104332.12","turquoise"
"LAPTM4B|ENSG00000104341.17","cyan"
"UBE2W|ENSG00000104343.21","darkorange"
"POP1|ENSG00000104356.11","grey"
"NIPAL2|ENSG00000104361.10","blue"
"IKBKB|ENSG00000104365.16","darkgrey"
"PLAT|ENSG00000104368.19","salmon"
"JPH1|ENSG00000104369.5","violet"
"STK3|ENSG00000104375.17","cyan"
"GDAP1|ENSG00000104381.14","blue"
"RAB2A|ENSG00000104388.15","pink"
"EIF3E|ENSG00000104408.11","saddlebrown"
"EMC2|ENSG00000104412.8","magenta"
"CCN4|ENSG00000104415.14","grey"
"NDRG1|ENSG00000104419.17","turquoise"
"ZC2HC1A|ENSG00000104427.12","blue"
"IL7|ENSG00000104432.14","grey"
"STMN2|ENSG00000104435.14","blue"
"ARMC1|ENSG00000104442.10","pink"
"TRPS1|ENSG00000104447.13","brown"
"SPAG1|ENSG00000104450.13","grey"
"CHRAC1|ENSG00000104472.10","turquoise"
"NCALD|ENSG00000104490.18","grey"
"SNX16|ENSG00000104497.15","magenta"
"GML|ENSG00000104499.7","lightcyan"
"UBR5|ENSG00000104517.13","darkred"
"GSDMD|ENSG00000104518.11","grey60"
"GFUS|ENSG00000104522.16","black"
"PYCR3|ENSG00000104524.14","black"
"EEF1D|ENSG00000104529.19","red"
"ANXA13|ENSG00000104537.17","grey"
"SQLE|ENSG00000104549.12","pink"
"SH2D4A|ENSG00000104611.12","grey"
"INTS10|ENSG00000104613.12","grey"
"ERI1|ENSG00000104626.15","magenta"
"SLC39A14|ENSG00000104635.15","green"
"MTMR9|ENSG00000104643.10","lightyellow"
"LEPROTL1|ENSG00000104660.19","lightyellow"
"DCTN6|ENSG00000104671.8","yellow"
"R3HCC1|ENSG00000104679.12","lightgreen"
"GSR|ENSG00000104687.14","grey"
"TNFRSF10A|ENSG00000104689.10","green"
"UBXN8|ENSG00000104691.16","pink"
"PPP2CB|ENSG00000104695.13","cyan"
"ERICH1|ENSG00000104714.14","grey"
"NEFM|ENSG00000104722.14","blue"
"TUSC3|ENSG00000104723.21","blue"
"ARHGEF10|ENSG00000104728.16","grey"
"KLHDC4|ENSG00000104731.14","darkgrey"
"MCM4|ENSG00000104738.19","tan"
"KCTD9|ENSG00000104756.16","darkred"
"FGL1|ENSG00000104760.17","grey"
"ASAH1|ENSG00000104763.20","brown"
"BNIP3L|ENSG00000104765.16","greenyellow"
"MAN2B1|ENSG00000104774.13","purple"
"KCNN4|ENSG00000104783.15","lightcyan"
"TULP2|ENSG00000104804.8","grey"
"NUCB1|ENSG00000104805.16","darkgreen"
"DHDH|ENSG00000104808.8","grey"
"GYS1|ENSG00000104812.15","darkgreen"
"MAP4K1|ENSG00000104814.13","purple"
"ECH1|ENSG00000104823.9","grey"
"HNRNPL|ENSG00000104824.18","orange"
"NFKBIB|ENSG00000104825.17","black"
"TUBB4A|ENSG00000104833.12","orange"
"SARS2|ENSG00000104835.15","lightgreen"
"SNRNP70|ENSG00000104852.15","darkgrey"
"CLPTM1|ENSG00000104853.16","royalblue"
"RELB|ENSG00000104856.15","green"
"CLASRP|ENSG00000104859.15","darkgrey"
"LIN7B|ENSG00000104863.12","white"
"PPP1R37|ENSG00000104866.11","red"
"FCGRT|ENSG00000104870.13","brown"
"PIH1D1|ENSG00000104872.11","darkgrey"
"ARHGEF18|ENSG00000104880.19","lightgreen"
"PPP1R13L|ENSG00000104881.16","grey"
"PEX11G|ENSG00000104883.8","turquoise"
"ERCC2|ENSG00000104884.17","black"
"DOT1L|ENSG00000104885.19","black"
"PLEKHJ1|ENSG00000104886.12","red"
"SLC17A7|ENSG00000104888.10","grey"
"KLC3|ENSG00000104892.17","lightcyan"
"CD37|ENSG00000104894.12","purple"
"SF3A2|ENSG00000104897.10","lightgreen"
"AMH|ENSG00000104899.8","grey"
"LYL1|ENSG00000104903.5","purple"
"OAZ1|ENSG00000104904.12","white"
"TRMT1|ENSG00000104907.13","red"
"STX10|ENSG00000104915.15","red"
"DMPK|ENSG00000104936.20","red"
"RSPH6A|ENSG00000104941.8","grey"
"TBC1D17|ENSG00000104946.14","lightgreen"
"IL4I1|ENSG00000104951.16","lightcyan"
"TLE6|ENSG00000104953.20","grey"
"YJU2B|ENSG00000104957.14","darkgrey"
"PTOV1|ENSG00000104960.15","white"
"TLE5|ENSG00000104964.15","white"
"NOVA2|ENSG00000104967.8","darkturquoise"
"SGTA|ENSG00000104969.11","royalblue"
"KIR3DX1|ENSG00000104970.11","yellow"
"LILRB1|ENSG00000104972.16","purple"
"MED25|ENSG00000104973.19","black"
"LILRA1|ENSG00000104974.12","purple"
"SNAPC2|ENSG00000104976.12","white"
"C19orf53|ENSG00000104979.9","white"
"TIMM44|ENSG00000104980.8","black"
"CCDC61|ENSG00000104983.8","grey"
"IL27RA|ENSG00000104998.4","salmon"
"ASF1B|ENSG00000105011.9","grey"
"TNNT1|ENSG00000105048.18","grey"
"VRK3|ENSG00000105053.11","grey"
"FAM32A|ENSG00000105058.12","grey"
"PPP6R1|ENSG00000105063.19","red"
"C19orf44|ENSG00000105072.9","grey"
"MED26|ENSG00000105085.11","royalblue"
"OLFM2|ENSG00000105088.9","grey60"
"RASAL3|ENSG00000105122.13","purple"
"AKAP8|ENSG00000105127.10","orange"
"EPHX3|ENSG00000105131.8","grey"
"ILVBL|ENSG00000105135.16","lightgreen"
"ZNF419|ENSG00000105136.22","grey"
"SYDE1|ENSG00000105137.13","salmon"
"SLC1A6|ENSG00000105143.13","darkturquoise"
"AURKC|ENSG00000105146.14","grey"
"POP4|ENSG00000105171.10","yellow"
"CCNE1|ENSG00000105173.14","blue"
"URI1|ENSG00000105176.18","midnightblue"
"PDCD5|ENSG00000105185.12","yellow"
"ANKRD27|ENSG00000105186.16","grey"
"RPS16|ENSG00000105193.9","saddlebrown"
"TIMM50|ENSG00000105197.11","royalblue"
"FBL|ENSG00000105202.9","white"
"DYRK1B|ENSG00000105204.14","black"
"CCNP|ENSG00000105219.10","grey"
"GPI|ENSG00000105220.17","tan"
"AKT2|ENSG00000105221.18","black"
"PLD3|ENSG00000105223.21","tan"
"PRX|ENSG00000105227.16","salmon"
"PIAS4|ENSG00000105229.7","lightgreen"
"NUMBL|ENSG00000105245.9","darkturquoise"
"EBI3|ENSG00000105246.6","lightcyan"
"YJU2|ENSG00000105248.16","black"
"SHD|ENSG00000105251.11","grey"
"TBCB|ENSG00000105254.12","turquoise"
"FSD1|ENSG00000105255.11","orange"
"POLR2I|ENSG00000105258.9","yellow"
"CLIP3|ENSG00000105270.15","orange"
"ZFR2|ENSG00000105278.12","grey"
"SLC1A5|ENSG00000105281.12","lightcyan"
"PRKD2|ENSG00000105287.13","darkgreen"
"TJP3|ENSG00000105289.15","grey"
"APLP1|ENSG00000105290.13","orange"
"CACTIN|ENSG00000105298.14","black"
"CCDC9|ENSG00000105321.14","red"
"HNRNPUL1|ENSG00000105323.18","royalblue"
"FZR1|ENSG00000105325.15","black"
"BBC3|ENSG00000105327.18","black"
"TGFB1|ENSG00000105329.11","purple"
"DENND3|ENSG00000105339.11","lightcyan"
"DMAC2|ENSG00000105341.19","red"
"PLIN3|ENSG00000105355.9","grey"
"MYH14|ENSG00000105357.20","lightgreen"
"MRPL4|ENSG00000105364.14","white"
"SIGLEC8|ENSG00000105366.15","purple"
"RPS19|ENSG00000105372.8","saddlebrown"
"NOP53|ENSG00000105373.19","red"
"NKG7|ENSG00000105374.10","grey"
"ICAM5|ENSG00000105376.5","darkturquoise"
"ETFB|ENSG00000105379.10","white"
"CD33|ENSG00000105383.15","purple"
"BABAM1|ENSG00000105393.16","white"
"TYK2|ENSG00000105397.15","black"
"CDC37|ENSG00000105401.9","tan"
"NAPA|ENSG00000105402.8","orange"
"RABAC1|ENSG00000105404.11","black"
"ATP1A3|ENSG00000105409.19","darkturquoise"
"MEIS3|ENSG00000105419.18","grey"
"PTPRS|ENSG00000105426.18","lightgreen"
"CNFN|ENSG00000105427.10","white"
"MEGF8|ENSG00000105429.13","black"
"KDELR1|ENSG00000105438.9","darkgreen"
"CYTH2|ENSG00000105443.16","royalblue"
"GRWD1|ENSG00000105447.13","royalblue"
"GRIN2D|ENSG00000105464.4","darkgreen"
"SYNGR4|ENSG00000105467.9","grey"
"CLEC11A|ENSG00000105472.14","black"
"ODAD1|ENSG00000105479.16","violet"
"CARD8|ENSG00000105483.18","brown"
"LIG1|ENSG00000105486.15","darkgrey"
"ZNF175|ENSG00000105497.8","greenyellow"
"PLA2G4C|ENSG00000105499.14","turquoise"
"HAS1|ENSG00000105509.11","grey"
"RAB3D|ENSG00000105514.8","darkgreen"
"DBP|ENSG00000105516.11","white"
"TMEM205|ENSG00000105518.14","black"
"CAPS|ENSG00000105519.18","violet"
"PLPPR2|ENSG00000105520.11","royalblue"
"FAM83E|ENSG00000105523.4","grey"
"RASIP1|ENSG00000105538.10","salmon"
"BCAT2|ENSG00000105552.15","black"
"MIER2|ENSG00000105556.12","black"
"PLEKHA4|ENSG00000105559.12","green"
"PPP2R1A|ENSG00000105568.18","orange"
"TNPO2|ENSG00000105576.16","red"
"WDR83OS|ENSG00000105583.11","yellow"
"CACNG7|ENSG00000105605.8","red"
"GCDH|ENSG00000105607.13","black"
"LILRB5|ENSG00000105609.17","grey"
"DNASE2|ENSG00000105612.10","brown"
"MAST1|ENSG00000105613.10","green"
"LENG1|ENSG00000105617.4","grey"
"PRPF31|ENSG00000105618.14","royalblue"
"TFPT|ENSG00000105619.14","red"
"JAK3|ENSG00000105639.21","lightcyan"
"RPL18A|ENSG00000105640.13","saddlebrown"
"SLC5A5|ENSG00000105641.4","grey"
"KCNN1|ENSG00000105642.16","red"
"ARRDC2|ENSG00000105643.11","grey"
"PIK3R2|ENSG00000105647.19","red"
"RAB3A|ENSG00000105649.10","orange"
"PDE4C|ENSG00000105650.23","grey60"
"ISYNA1|ENSG00000105655.19","black"
"ELL|ENSG00000105656.13","darkgreen"
"CRTC1|ENSG00000105662.16","red"
"COPE|ENSG00000105669.14","black"
"DDX49|ENSG00000105671.12","black"
"ARMC6|ENSG00000105676.14","royalblue"
"TMEM147|ENSG00000105677.12","black"
"MAG|ENSG00000105695.15","turquoise"
"TMEM59L|ENSG00000105696.9","tan"
"HAMP|ENSG00000105697.9","lightcyan"
"USF2|ENSG00000105698.16","red"
"LSR|ENSG00000105699.17","salmon"
"KXD1|ENSG00000105700.11","royalblue"
"FKBP8|ENSG00000105701.16","white"
"SUGP1|ENSG00000105705.16","darkgrey"
"HPN|ENSG00000105707.15","turquoise"
"ZNF14|ENSG00000105708.9","midnightblue"
"SCN1B|ENSG00000105711.14","white"
"PBX4|ENSG00000105717.14","grey"
"ERF|ENSG00000105722.10","lightgreen"
"GSK3A|ENSG00000105723.13","orange"
"ATP13A1|ENSG00000105726.17","royalblue"
"ZNF574|ENSG00000105732.13","royalblue"
"GRIK5|ENSG00000105737.10","red"
"SIPA1L3|ENSG00000105738.11","royalblue"
"ZNF85|ENSG00000105750.15","greenyellow"
"ETHE1|ENSG00000105755.8","red"
"CADM4|ENSG00000105767.3","lightgreen"
"SMG9|ENSG00000105771.14","orange"
"AVL9|ENSG00000105778.20","grey"
"RUNDC3B|ENSG00000105784.16","blue"
"CFAP69|ENSG00000105792.19","blue"
"GTPBP10|ENSG00000105793.16","darkorange"
"RASA4|ENSG00000105808.19","grey"
"CDK6|ENSG00000105810.10","turquoise"
"PMPCB|ENSG00000105819.14","pink"
"DNAJC2|ENSG00000105821.15","grey"
"TFPI2|ENSG00000105825.14","grey"
"BET1|ENSG00000105829.13","yellow"
"NAMPT|ENSG00000105835.13","green"
"POLR1F|ENSG00000105849.6","pink"
"PIK3CG|ENSG00000105851.11","purple"
"PON3|ENSG00000105852.11","brown"
"PON2|ENSG00000105854.13","brown"
"ITGB8|ENSG00000105855.10","brown"
"HBP1|ENSG00000105856.14","magenta"
"DUS4L|ENSG00000105865.11","greenyellow"
"SP4|ENSG00000105866.15","magenta"
"WDR91|ENSG00000105875.15","grey"
"DNAH11|ENSG00000105877.19","violet"
"CBLL1|ENSG00000105879.13","lightyellow"
"DLX5|ENSG00000105880.7","blue"
"MTPN|ENSG00000105887.11","blue"
"STEAP1B|ENSG00000105889.16","turquoise"
"PTN|ENSG00000105894.13","brown"
"PALS2|ENSG00000105926.16","darkorange"
"GSDME|ENSG00000105928.16","grey"
"ATP6V0A4|ENSG00000105929.16","grey"
"ZC3HAV1|ENSG00000105939.14","brown"
"TTC26|ENSG00000105948.13","grey"
"OGDH|ENSG00000105953.16","royalblue"
"ADAP1|ENSG00000105963.15","black"
"TFEC|ENSG00000105967.16","purple"
"H2AZ2|ENSG00000105968.19","cyan"
"CAV2|ENSG00000105971.15","salmon"
"CAV1|ENSG00000105974.13","salmon"
"MET|ENSG00000105976.16","turquoise"
"RNF32|ENSG00000105982.17","grey"
"LMBR1|ENSG00000105983.23","blue"
"WNT2|ENSG00000105989.10","grey"
"DNAJB6|ENSG00000105993.15","skyblue"
"LFNG|ENSG00000106003.14","grey60"
"BRAT1|ENSG00000106009.16","black"
"IQCE|ENSG00000106012.18","red"
"ANKRD7|ENSG00000106013.15","midnightblue"
"VIPR2|ENSG00000106018.14","grey"
"TSPAN12|ENSG00000106025.9","brown"
"SSBP1|ENSG00000106028.11","yellow"
"CPED1|ENSG00000106034.18","purple"
"HIBADH|ENSG00000106049.9","brown"
"TAX1BP1|ENSG00000106052.14","lightyellow"
"CPVL|ENSG00000106066.15","blue"
"CHN2|ENSG00000106069.24","turquoise"
"GRB10|ENSG00000106070.20","grey"
"ABHD11|ENSG00000106077.19","black"
"COBL|ENSG00000106078.19","turquoise"
"FKBP14|ENSG00000106080.11","brown"
"PLEKHA8|ENSG00000106086.20","skyblue"
"STX1A|ENSG00000106089.12","white"
"NOD1|ENSG00000106100.11","green"
"GARS1|ENSG00000106105.15","blue"
"CRHR2|ENSG00000106113.19","grey"
"EPHB6|ENSG00000106123.12","darkturquoise"
"MINDY4|ENSG00000106125.14","grey"
"GHRHR|ENSG00000106128.19","grey"
"NSUN5P2|ENSG00000106133.18","yellow"
"CASP2|ENSG00000106144.20","orange"
"CHCHD2|ENSG00000106153.13","white"
"HSPB1|ENSG00000106211.10","skyblue"
"NPTX2|ENSG00000106236.4","grey"
"PDAP1|ENSG00000106244.13","royalblue"
"BUD31|ENSG00000106245.11","yellow"
"PTCD1|ENSG00000106246.18","tan"
"ZKSCAN1|ENSG00000106261.17","turquoise"
"EIF3B|ENSG00000106263.19","tan"
"SNX8|ENSG00000106266.11","black"
"NUDT1|ENSG00000106268.16","yellow"
"PTPRZ1|ENSG00000106278.12","brown"
"TAF6|ENSG00000106290.16","red"
"WASL|ENSG00000106299.8","blue"
"AIMP2|ENSG00000106305.10","grey"
"TFR2|ENSG00000106327.13","grey"
"FSCN3|ENSG00000106328.10","grey"
"MOSPD3|ENSG00000106330.12","black"
"PCOLCE|ENSG00000106333.13","black"
"FBXO24|ENSG00000106336.13","grey"
"PPP1R17|ENSG00000106341.11","grey"
"RBM28|ENSG00000106344.8","turquoise"
"USP42|ENSG00000106346.12","grey"
"IMPDH1|ENSG00000106348.18","red"
"AGFG2|ENSG00000106351.13","darkgreen"
"LSM5|ENSG00000106355.10","yellow"
"SERPINE1|ENSG00000106366.9","green"
"AP1S1|ENSG00000106367.15","white"
"C1GALT1|ENSG00000106392.11","pink"
"PLOD3|ENSG00000106397.12","grey"
"RPA3|ENSG00000106399.11","yellow"
"ZNHIT1|ENSG00000106400.12","yellow"
"CLDN15|ENSG00000106404.14","yellow"
"GLCCI1|ENSG00000106415.13","saddlebrown"
"PHF14|ENSG00000106443.17","pink"
"NRF1|ENSG00000106459.15","grey"
"TMEM106B|ENSG00000106460.19","magenta"
"EZH2|ENSG00000106462.12","grey"
"CEP41|ENSG00000106477.20","blue"
"ZNF862|ENSG00000106479.11","darkgrey"
"SFRP4|ENSG00000106483.12","grey"
"MEST|ENSG00000106484.16","steelblue"
"MEOX2|ENSG00000106511.6","grey"
"ANKMY2|ENSG00000106524.9","blue"
"ACTR3C|ENSG00000106526.11","grey"
"POU6F2|ENSG00000106536.21","grey"
"TSPAN13|ENSG00000106537.8","blue"
"RARRES2|ENSG00000106538.10","brown"
"AHR|ENSG00000106546.14","pink"
"CHCHD3|ENSG00000106554.13","blue"
"GIMAP2|ENSG00000106560.11","grey"
"TMEM176B|ENSG00000106565.18","brown"
"GLI3|ENSG00000106571.15","grey60"
"PSMA2|ENSG00000106588.12","yellow"
"MRPL32|ENSG00000106591.4","yellow"
"COA1|ENSG00000106603.20","yellow"
"BLVRA|ENSG00000106605.11","brown"
"URGCP|ENSG00000106608.17","tan"
"TMEM248|ENSG00000106609.16","steelblue"
"STAG3L4|ENSG00000106610.16","yellow"
"RHEB|ENSG00000106615.10","midnightblue"
"PRKAG2|ENSG00000106617.15","blue"
"AEBP1|ENSG00000106624.11","lightcyan"
"POLD2|ENSG00000106628.13","white"
"MYL7|ENSG00000106631.8","grey"
"GCK|ENSG00000106633.18","grey"
"BCL7B|ENSG00000106635.8","white"
"YKT6|ENSG00000106636.9","darkgreen"
"TBL2|ENSG00000106638.18","tan"
"GALNTL5|ENSG00000106648.14","grey"
"CLIP2|ENSG00000106665.16","lightgreen"
"EIF4H|ENSG00000106682.16","tan"
"LIMK1|ENSG00000106683.15","red"
"SPATA6L|ENSG00000106686.17","grey"
"SLC1A1|ENSG00000106688.12","steelblue"
"LHX2|ENSG00000106689.11","brown"
"FKTN|ENSG00000106692.15","magenta"
"FSD1L|ENSG00000106701.13","midnightblue"
"CNTNAP3|ENSG00000106714.18","grey"
"SPIN1|ENSG00000106723.17","blue"
"NMRK1|ENSG00000106733.21","grey"
"TMEM245|ENSG00000106771.13","grey"
"PRUNE2|ENSG00000106772.19","turquoise"
"MEGF9|ENSG00000106780.9","pink"
"TRIM14|ENSG00000106785.15","grey"
"CORO2A|ENSG00000106789.13","grey"
"TGFBR1|ENSG00000106799.14","purple"
"SEC61B|ENSG00000106803.10","yellow"
"C5|ENSG00000106804.10","greenyellow"
"OGN|ENSG00000106809.11","grey"
"ASPN|ENSG00000106819.13","grey"
"ECM2|ENSG00000106823.13","blue"
"TLE4|ENSG00000106829.20","blue"
"LHX6|ENSG00000106852.16","grey"
"PTGR1|ENSG00000106853.20","blue"
"SUSD1|ENSG00000106868.17","blue"
"AKNA|ENSG00000106948.17","lightcyan"
"TNFSF8|ENSG00000106952.8","purple"
"DNM1|ENSG00000106976.21","darkturquoise"
"ENG|ENSG00000106991.14","salmon"
"AK1|ENSG00000106992.19","grey"
"CDC37L1|ENSG00000106993.12","skyblue"
"RLN2|ENSG00000107014.9","grey"
"RLN1|ENSG00000107018.8","grey"
"PLGRKT|ENSG00000107020.10","magenta"
"TBC1D13|ENSG00000107021.16","lightgreen"
"RIC1|ENSG00000107036.12","grey"
"KDM4C|ENSG00000107077.19","midnightblue"
"DOCK8|ENSG00000107099.18","purple"
"KANK1|ENSG00000107104.21","grey"
"ELAVL2|ENSG00000107105.15","grey"
"NCS1|ENSG00000107130.10","red"
"TESK1|ENSG00000107140.16","black"
"KCNT1|ENSG00000107147.14","darkturquoise"
"FUBP3|ENSG00000107164.17","turquoise"
"TYRP1|ENSG00000107165.13","grey"
"CREB3|ENSG00000107175.12","saddlebrown"
"RGP1|ENSG00000107185.10","royalblue"
"MPDZ|ENSG00000107186.17","magenta"
"DDX58|ENSG00000107201.11","brown"
"EDF1|ENSG00000107223.13","yellow"
"PIP5K1B|ENSG00000107242.20","grey"
"GLIS3|ENSG00000107249.24","green"
"BAG1|ENSG00000107262.26","red"
"RAPGEF1|ENSG00000107263.19","red"
"NPDC1|ENSG00000107281.10","red"
"APBA1|ENSG00000107282.9","red"
"SETX|ENSG00000107290.14","lightyellow"
"SH3GL2|ENSG00000107295.10","blue"
"PTGDS|ENSG00000107317.13","lightgreen"
"ABCA2|ENSG00000107331.18","turquoise"
"SHB|ENSG00000107338.10","black"
"UBE2R2|ENSG00000107341.5","pink"
"ABHD17B|ENSG00000107362.14","turquoise"
"EXOSC3|ENSG00000107371.14","darkorange"
"ZFAND5|ENSG00000107372.13","blue"
"DVL1|ENSG00000107404.21","red"
"PDLIM1|ENSG00000107438.9","green"
"CCNJ|ENSG00000107443.16","grey"
"ATRNL1|ENSG00000107518.18","blue"
"HPS1|ENSG00000107521.21","black"
"PHYH|ENSG00000107537.14","brown"
"RASSF4|ENSG00000107551.21","grey"
"DNMBP|ENSG00000107554.17","green"
"RAB11FIP2|ENSG00000107560.12","darkorange"
"CXCL12|ENSG00000107562.17","grey"
"ERLIN1|ENSG00000107566.14","grey"
"EIF3A|ENSG00000107581.13","lightyellow"
"CUBN|ENSG00000107611.16","grey"
"TRDMT1|ENSG00000107614.22","pink"
"DDX50|ENSG00000107625.14","midnightblue"
"MAPK8|ENSG00000107643.17","magenta"
"SEC23IP|ENSG00000107651.14","greenyellow"
"ATE1|ENSG00000107669.19","midnightblue"
"NSMCE4A|ENSG00000107672.15","turquoise"
"PLEKHA1|ENSG00000107679.15","pink"
"PALD1|ENSG00000107719.10","purple"
"UNC5B|ENSG00000107731.12","turquoise"
"CDH23|ENSG00000107736.22","grey"
"VSIR|ENSG00000107738.20","salmon"
"SPOCK2|ENSG00000107742.14","darkgreen"
"MICU1|ENSG00000107745.20","blue"
"PPP3CB|ENSG00000107758.16","blue"
"CCSER2|ENSG00000107771.17","pink"
"BMPR1A|ENSG00000107779.14","brown"
"MINPP1|ENSG00000107789.16","lightyellow"
"ACTA2|ENSG00000107796.13","grey"
"LIPA|ENSG00000107798.18","turquoise"
"TWNK|ENSG00000107815.10","tan"
"LZTS2|ENSG00000107816.17","lightgreen"
"SFXN3|ENSG00000107819.15","royalblue"
"KAZALD1|ENSG00000107821.15","black"
"FBXW4|ENSG00000107829.15","red"
"NPM3|ENSG00000107833.11","grey"
"TNKS2|ENSG00000107854.6","lightyellow"
"GBF1|ENSG00000107862.7","tan"
"ARHGAP21|ENSG00000107863.20","turquoise"
"CPEB3|ENSG00000107864.15","brown"
"FBXL15|ENSG00000107872.14","white"
"CUEDC2|ENSG00000107874.11","white"
"SUFU|ENSG00000107882.12","black"
"ANKRD26|ENSG00000107890.17","darkred"
"ACBD5|ENSG00000107897.20","cyan"
"LHPP|ENSG00000107902.14","turquoise"
"LARP4B|ENSG00000107929.16","tan"
"GTPBP4|ENSG00000107937.19","pink"
"EDRF1|ENSG00000107938.18","pink"
"BCCIP|ENSG00000107949.17","skyblue"
"MTPAP|ENSG00000107951.15","grey"
"NEURL1|ENSG00000107954.11","red"
"SH3PXD2A|ENSG00000107957.17","turquoise"
"PITRM1|ENSG00000107959.17","grey"
"STN1|ENSG00000107960.12","grey"
"MAP3K8|ENSG00000107968.10","green"
"DKK1|ENSG00000107984.10","grey"
"GLRX3|ENSG00000108010.12","yellow"
"SORCS1|ENSG00000108018.16","blue"
"TASOR2|ENSG00000108021.22","lightyellow"
"XPNPEP1|ENSG00000108039.18","blue"
"SMC3|ENSG00000108055.11","darkred"
"SHOC2|ENSG00000108061.13","grey"
"TFAM|ENSG00000108064.11","magenta"
"CCDC6|ENSG00000108091.11","violet"
"CUL2|ENSG00000108094.17","blue"
"CCNY|ENSG00000108100.18","red"
"UBE2S|ENSG00000108106.14","white"
"RPL28|ENSG00000108107.15","orange"
"ZMIZ1|ENSG00000108175.19","royalblue"
"DNAJC12|ENSG00000108176.15","yellow"
"PPIF|ENSG00000108179.14","grey"
"PBLD|ENSG00000108187.16","greenyellow"
"TSPAN14|ENSG00000108219.16","green"
"LGI1|ENSG00000108231.14","grey"
"TBC1D12|ENSG00000108239.9","turquoise"
"CYP2C18|ENSG00000108242.13","grey"
"KRT23|ENSG00000108244.17","grey"
"NUFIP2|ENSG00000108256.9","skyblue"
"GIT1|ENSG00000108262.16","red"
"RPL19|ENSG00000108298.12","saddlebrown"
"FBXL20|ENSG00000108306.13","blue"
"RUNDC3A|ENSG00000108309.14","red"
"UBTF|ENSG00000108312.15","tan"
"CSF3|ENSG00000108342.13","green"
"PSMD3|ENSG00000108344.15","tan"
"CASC3|ENSG00000108349.17","grey"
"RAPGEFL1|ENSG00000108352.13","darkturquoise"
"RGS9|ENSG00000108370.17","darkturquoise"
"RNF43|ENSG00000108375.13","grey"
"WNT3|ENSG00000108379.10","grey"
"ASPA|ENSG00000108381.11","turquoise"
"RAD51C|ENSG00000108384.16","darkorange"
"SEPTIN4|ENSG00000108387.16","turquoise"
"MTMR4|ENSG00000108389.10","pink"
"TRIM37|ENSG00000108395.14","blue"
"P2RX1|ENSG00000108405.4","grey"
"DHX40|ENSG00000108406.10","magenta"
"TUBD1|ENSG00000108423.15","yellow"
"KPNB1|ENSG00000108424.11","lightyellow"
"GOSR2|ENSG00000108433.17","grey"
"PNPO|ENSG00000108439.11","grey60"
"RPS6KB1|ENSG00000108443.14","darkred"
"TRIM16L|ENSG00000108448.23","grey"
"CDK5RAP3|ENSG00000108465.15","darkgrey"
"CBX1|ENSG00000108468.15","blue"
"RECQL5|ENSG00000108469.15","lightgreen"
"PIGL|ENSG00000108474.17","turquoise"
"GALK1|ENSG00000108479.13","grey"
"INTS2|ENSG00000108506.13","magenta"
"CAMTA2|ENSG00000108509.21","darkturquoise"
"MED13|ENSG00000108510.10","lightyellow"
"ENO3|ENSG00000108515.18","grey"
"PFN1|ENSG00000108518.8","orange"
"RNF167|ENSG00000108523.16","orange"
"SLC25A11|ENSG00000108528.14","lightgreen"
"RASD1|ENSG00000108551.5","green"
"CHRNE|ENSG00000108556.10","green"
"RAI1|ENSG00000108557.20","black"
"NUP88|ENSG00000108559.13","pink"
"C1QBP|ENSG00000108561.8","yellow"
"SLC6A4|ENSG00000108576.10","grey"
"BLMH|ENSG00000108578.15","pink"
"CPD|ENSG00000108582.12","lightyellow"
"GOSR1|ENSG00000108587.16","darkred"
"CCDC47|ENSG00000108588.15","lightyellow"
"MED31|ENSG00000108590.11","yellow"
"DRG2|ENSG00000108591.10","royalblue"
"FTSJ3|ENSG00000108592.17","grey"
"AKAP10|ENSG00000108599.15","darkorange"
"ALDH3A1|ENSG00000108602.18","grey"
"SMARCD2|ENSG00000108604.18","grey"
"ICAM2|ENSG00000108622.11","salmon"
"SYNGR2|ENSG00000108639.8","turquoise"
"B9D1|ENSG00000108641.20","darkgrey"
"UTP6|ENSG00000108651.10","pink"
"DDX5|ENSG00000108654.16","pink"
"C17orf75|ENSG00000108666.10","yellow"
"CYTH1|ENSG00000108669.17","turquoise"
"PSMD11|ENSG00000108671.11","tan"
"LGALS3BP|ENSG00000108679.13","turquoise"
"ASIC2|ENSG00000108684.15","blue"
"CCL2|ENSG00000108691.10","green"
"PEX12|ENSG00000108733.11","brown"
"DHX58|ENSG00000108771.13","black"
"KAT2A|ENSG00000108773.11","darkgrey"
"RAB5C|ENSG00000108774.15","grey60"
"NAGLU|ENSG00000108784.10","lightgreen"
"HSD17B1P1|ENSG00000108785.7","yellow"
"HSD17B1|ENSG00000108786.11","grey"
"MLX|ENSG00000108788.12","grey"
"CNTNAP1|ENSG00000108797.12","darkturquoise"
"ABI3|ENSG00000108798.9","purple"
"EZH1|ENSG00000108799.13","turquoise"
"PPP1R9B|ENSG00000108819.11","red"
"COL1A1|ENSG00000108821.14","lightcyan"
"SGCA|ENSG00000108823.17","grey"
"MRPL27|ENSG00000108826.16","yellow"
