"","module"
"TSPAN6|ENSG00000000003.15","brown"
"C4orf33|ENSG00000151470.13","blue"
"FRMD4A|ENSG00000151474.23","cyan"
"PTPRO|ENSG00000151490.15","red"
"EPS8|ENSG00000151491.14","darkgreen"
"ACAD8|ENSG00000151498.12","grey60"
"THYN1|ENSG00000151500.15","magenta"
"VPS26B|ENSG00000151502.11","black"
"NCAPD3|ENSG00000151503.14","grey"
"VTI1A|ENSG00000151532.14","orange"
"QDPR|ENSG00000151552.12","brown"
"FHIP2A|ENSG00000151553.15","red"
"ANO4|ENSG00000151572.18","turquoise"
"TEX9|ENSG00000151575.15","darkgreen"
"QTRT2|ENSG00000151576.10","brown"
"DRD3|ENSG00000151577.14","grey"
"MMAA|ENSG00000151611.17","blue"
"ZNF827|ENSG00000151612.18","green"
"EDNRA|ENSG00000151617.17","blue"
"NR3C2|ENSG00000151623.15","green"
"AKR1C2|ENSG00000151632.18","grey"
"DPYSL4|ENSG00000151640.13","black"
"ADAM8|ENSG00000151651.16","royalblue"
"ITIH2|ENSG00000151655.19","grey"
"KIN|ENSG00000151657.12","grey"
"PIGF|ENSG00000151665.13","turquoise"
"ANKAR|ENSG00000151687.15","turquoise"
"INPP1|ENSG00000151689.13","turquoise"
"MFSD6|ENSG00000151690.15","orange"
"RNF144A|ENSG00000151692.15","turquoise"
"ASAP2|ENSG00000151693.11","grey"
"ADAM17|ENSG00000151694.15","grey"
"FLI1|ENSG00000151702.18","greenyellow"
"KCNJ1|ENSG00000151704.16","grey"
"TMEM45B|ENSG00000151715.8","grey"
"WWC2|ENSG00000151718.16","brown"
"CENPU|ENSG00000151725.12","turquoise"
"ACSL1|ENSG00000151726.15","turquoise"
"SLC25A4|ENSG00000151729.11","blue"
"AMN1|ENSG00000151743.11","magenta"
"BICD1|ENSG00000151746.15","red"
"SAV1|ENSG00000151748.15","turquoise"
"CCDC122|ENSG00000151773.13","turquoise"
"SERP2|ENSG00000151778.11","grey60"
"NBAS|ENSG00000151779.14","red"
"ZNF385D|ENSG00000151789.12","yellow"
"TDO2|ENSG00000151790.9","yellow"
"GUF1|ENSG00000151806.14","blue"
"SLC35F4|ENSG00000151812.15","red"
"GABRA2|ENSG00000151834.16","blue"
"SACS|ENSG00000151835.17","red"
"CCDC175|ENSG00000151838.12","pink"
"CENPJ|ENSG00000151849.16","grey"
"FBXO4|ENSG00000151876.13","brown"
"TMEM267|ENSG00000151881.15","blue"
"CCL28|ENSG00000151882.11","yellow"
"PARP8|ENSG00000151883.19","yellow"
"GFRA1|ENSG00000151892.16","grey"
"CACUL1|ENSG00000151893.15","magenta"
"DST|ENSG00000151914.22","brown"
"BEND6|ENSG00000151917.18","yellow"
"TIAL1|ENSG00000151923.18","turquoise"
"BAG3|ENSG00000151929.10","darkred"
"GLT1D1|ENSG00000151948.12","red"
"TMEM132D|ENSG00000151952.16","purple"
"SCHIP1|ENSG00000151967.18","brown"
"MCHR2|ENSG00000152034.11","yellow"
"KCNE4|ENSG00000152049.7","darkred"
"AP1S3|ENSG00000152056.18","pink"
"RABGAP1L|ENSG00000152061.24","red"
"CCDC74B|ENSG00000152076.19","grey"
"TLCD4|ENSG00000152078.10","grey"
"MZT2B|ENSG00000152082.15","grey60"
"ASTN1|ENSG00000152092.16","purple"
"FAM168B|ENSG00000152102.18","magenta"
"PTPN14|ENSG00000152104.12","purple"
"SMPD4BP|ENSG00000152117.18","grey"
"MGAT5|ENSG00000152127.9","grey"
"TMEM163|ENSG00000152128.13","red"
"GPATCH11|ENSG00000152133.17","salmon"
"HSPB8|ENSG00000152137.8","tan"
"GEMIN6|ENSG00000152147.11","magenta"
"TMEM178A|ENSG00000152154.11","red"
"OBI1|ENSG00000152193.8","magenta"
"CYSLTR2|ENSG00000152207.8","grey"
"GRID2|ENSG00000152208.13","blue"
"ARL11|ENSG00000152213.4","greenyellow"
"RIT2|ENSG00000152214.14","red"
"SETBP1|ENSG00000152217.20","purple"
"ARL14EP|ENSG00000152219.5","magenta"
"EPG5|ENSG00000152223.16","orange"
"PSTPIP2|ENSG00000152229.18","darkred"
"ATP5F1A|ENSG00000152234.16","midnightblue"
"HAUS1|ENSG00000152240.13","grey"
"C18orf25|ENSG00000152242.11","red"
"SPC25|ENSG00000152253.9","grey"
"PDK1|ENSG00000152256.14","grey"
"PDE3B|ENSG00000152270.9","grey"
"TCF7L1|ENSG00000152284.5","grey"
"TGOLN2|ENSG00000152291.15","grey"
"SH2D6|ENSG00000152292.18","turquoise"
"KCNK13|ENSG00000152315.5","grey"
"UHMK1|ENSG00000152332.16","magenta"
"ATG10|ENSG00000152348.16","blue"
"POC5|ENSG00000152359.15","brown"
"SPOCK1|ENSG00000152377.14","blue"
"FAM151B|ENSG00000152380.10","blue"
"TADA1|ENSG00000152382.6","midnightblue"
"GUCY1A2|ENSG00000152402.11","red"
"CWF19L2|ENSG00000152404.16","grey"
"JMY|ENSG00000152409.9","blue"
"HOMER1|ENSG00000152413.15","blue"
"XRCC4|ENSG00000152422.16","brown"
"ZNF547|ENSG00000152433.15","grey"
"ZNF773|ENSG00000152439.13","red"
"ZNF776|ENSG00000152443.13","magenta"
"ZNF256|ENSG00000152454.4","red"
"SUV39H2|ENSG00000152455.16","grey"
"DCLRE1C|ENSG00000152457.19","turquoise"
"RPP38|ENSG00000152464.15","grey"
"NMT2|ENSG00000152465.18","red"
"ZSCAN1|ENSG00000152467.10","grey"
"ZNF837|ENSG00000152475.7","grey"
"USP12|ENSG00000152484.14","midnightblue"
"CCDC50|ENSG00000152492.15","brown"
"CAMK4|ENSG00000152495.11","yellow"
"TRIM36|ENSG00000152503.10","yellow"
"ZFP36L2|ENSG00000152518.8","tan"
"PAN3|ENSG00000152520.14","turquoise"
"PLEKHH2|ENSG00000152527.14","grey"
"PFKM|ENSG00000152556.17","grey60"
"TMEM123|ENSG00000152558.15","turquoise"
"GRIA4|ENSG00000152578.13","red"
"IGSF10|ENSG00000152580.9","grey"
"SPEF2|ENSG00000152582.14","yellow"
"SPARCL1|ENSG00000152583.13","blue"
"MEPE|ENSG00000152595.17","yellow"
"MBNL1|ENSG00000152601.18","blue"
"CAPSL|ENSG00000152611.12","grey"
"NADK2|ENSG00000152620.13","brown"
"GPD1L|ENSG00000152642.11","blue"
"GJA1|ENSG00000152661.9","brown"
"CCNO|ENSG00000152669.9","darkturquoise"
"DDX4|ENSG00000152670.19","grey"
"SLC30A6|ENSG00000152683.14","turquoise"
"PELO|ENSG00000152684.11","blue"
"RASGRP3|ENSG00000152689.18","turquoise"
"SAR1B|ENSG00000152700.14","brown"
"CATSPER3|ENSG00000152705.8","grey"
"GPR180|ENSG00000152749.8","magenta"
"DYNLT5|ENSG00000152760.10","red"
"DNAI4|ENSG00000152763.17","turquoise"
"FARP1|ENSG00000152767.17","purple"
"IFIT5|ENSG00000152778.10","salmon"
"SLC16A12|ENSG00000152779.14","grey"
"PANK1|ENSG00000152782.18","red"
"PRDM8|ENSG00000152784.16","green"
"BMP3|ENSG00000152785.8","yellow"
"HNRNPDL|ENSG00000152795.18","blue"
"HHEX|ENSG00000152804.11","greenyellow"
"UTRN|ENSG00000152818.19","brown"
"GRM1|ENSG00000152822.14","yellow"
"PTPRK|ENSG00000152894.15","blue"
"GGPS1|ENSG00000152904.11","midnightblue"
"CNTNAP4|ENSG00000152910.19","turquoise"
"ZNF117|ENSG00000152926.16","brown"
"PART1|ENSG00000152931.9","yellow"
"RAB3C|ENSG00000152932.8","yellow"
"LMNTD1|ENSG00000152936.11","darkgreen"
"MARVELD2|ENSG00000152939.17","brown"
"RAD17|ENSG00000152942.19","blue"
"MED21|ENSG00000152944.9","red"
"PLOD2|ENSG00000152952.12","brown"
"STK32B|ENSG00000152953.13","brown"
"NRSN1|ENSG00000152954.12","yellow"
"JAKMIP1|ENSG00000152969.21","yellow"
"ZIC1|ENSG00000152977.10","brown"
"ADGRA3|ENSG00000152990.14","brown"
"CPB1|ENSG00000153002.12","turquoise"
"SREK1IP1|ENSG00000153006.16","brown"
"LGI2|ENSG00000153012.12","yellow"
"CWC27|ENSG00000153015.17","blue"
"MR1|ENSG00000153029.16","grey"
"SRP19|ENSG00000153037.15","blue"
"CENPH|ENSG00000153044.10","grey"
"CDYL|ENSG00000153046.18","blue"
"CARHSP1|ENSG00000153048.11","turquoise"
"TEKT5|ENSG00000153060.8","grey"
"BANK1|ENSG00000153064.12","grey"
"TXNDC11|ENSG00000153066.13","grey"
"DAB2|ENSG00000153071.15","greenyellow"
"BCL2L11|ENSG00000153094.24","tan"
"ANAPC1|ENSG00000153107.13","magenta"
"CAST|ENSG00000153113.24","blue"
"SCOC|ENSG00000153130.18","blue"
"CLGN|ENSG00000153132.13","yellow"
"CETN3|ENSG00000153140.9","brown"
"SMARCA5|ENSG00000153147.6","blue"
"SYCP2L|ENSG00000153157.13","blue"
"BMP6|ENSG00000153162.9","grey"
"RGPD3|ENSG00000153165.19","grey"
"RASSF3|ENSG00000153179.13","grey"
"HNRNPU|ENSG00000153187.20","salmon"
"RANBP2|ENSG00000153201.17","magenta"
"AHCTF1|ENSG00000153207.16","grey"
"MERTK|ENSG00000153208.18","grey"
"TMEM87B|ENSG00000153214.11","grey"
"PTPRR|ENSG00000153233.13","red"
"NR4A2|ENSG00000153234.16","grey"
"CCDC148|ENSG00000153237.18","grey"
"PLA2R1|ENSG00000153246.13","pink"
"RBMS1|ENSG00000153250.21","grey"
"SCN3A|ENSG00000153253.19","red"
"FEZF2|ENSG00000153266.13","green"
"CD96|ENSG00000153283.13","grey"
"SLC25A27|ENSG00000153291.16","blue"
"CYRIB|ENSG00000153310.22","blue"
"ASAP1|ENSG00000153317.15","green"
"TRAPPC8|ENSG00000153339.15","salmon"
"LINC00467|ENSG00000153363.15","turquoise"
"INO80C|ENSG00000153391.16","grey"
"LPCAT1|ENSG00000153395.10","green"
"PLEKHG4B|ENSG00000153404.15","grey"
"NMRAL1|ENSG00000153406.14","grey"
"UBALD1|ENSG00000153443.13","black"
"C16orf89|ENSG00000153446.16","lightgreen"
"TMEM251|ENSG00000153485.6","salmon"
"ING1|ENSG00000153487.13","red"
"TEX29|ENSG00000153495.11","grey"
"ADPRHL1|ENSG00000153531.15","purple"
"CMTM7|ENSG00000153551.14","greenyellow"
"FBXL2|ENSG00000153558.16","yellow"
"UBP1|ENSG00000153560.12","yellow"
"RMND5A|ENSG00000153561.13","magenta"
"CD8A|ENSG00000153563.17","red"
"RPIA|ENSG00000153574.9","grey"
"PTPRD|ENSG00000153707.19","blue"
"LURAP1L|ENSG00000153714.6","blue"
"CNKSR3|ENSG00000153721.19","turquoise"
"GTF2E1|ENSG00000153767.10","blue"
"CFDP1|ENSG00000153774.9","midnightblue"
"ZDHHC7|ENSG00000153786.13","grey"
"C7orf31|ENSG00000153790.12","turquoise"
"JAZF1|ENSG00000153814.13","yellow"
"CMIP|ENSG00000153815.18","cyan"
"SPHKAP|ENSG00000153820.13","red"
"KCNJ16|ENSG00000153822.15","grey"
"PID1|ENSG00000153823.19","red"
"TRIP12|ENSG00000153827.14","salmon"
"FBXO36|ENSG00000153832.12","grey"
"CEBPG|ENSG00000153879.9","magenta"
"KCTD15|ENSG00000153885.15","green"
"ZNF599|ENSG00000153896.19","turquoise"
"MCOLN2|ENSG00000153898.13","grey"
"LGI4|ENSG00000153902.14","grey"
"DDAH1|ENSG00000153904.21","grey"
"SREK1|ENSG00000153914.16","blue"
"CHD1|ENSG00000153922.11","brown"
"ANKFN1|ENSG00000153930.13","lightgreen"
"DGKE|ENSG00000153933.10","red"
"HS2ST1|ENSG00000153936.18","grey"
"MSI2|ENSG00000153944.12","lightgreen"
"CACNA2D1|ENSG00000153956.16","yellow"
"ZUP1|ENSG00000153975.10","blue"
"HS3ST3A1|ENSG00000153976.3","grey"
"GDPD1|ENSG00000153982.11","magenta"
"NUS1|ENSG00000153989.8","blue"
"SEMA3D|ENSG00000153993.14","brown"
"PPP2R5E|ENSG00000154001.14","red"
"GRAP|ENSG00000154016.14","greenyellow"
"AK5|ENSG00000154027.19","magenta"
"CABYR|ENSG00000154040.21","grey"
"IMPACT|ENSG00000154059.11","salmon"
"ANKRD29|ENSG00000154065.17","red"
"SDHAF4|ENSG00000154079.6","blue"
"CHST9|ENSG00000154080.14","turquoise"
"THY1|ENSG00000154096.14","black"
"DNAAF1|ENSG00000154099.18","purple"
"C16orf74|ENSG00000154102.11","grey"
"TBCEL|ENSG00000154114.13","salmon"
"JPH3|ENSG00000154118.13","black"
"ANKH|ENSG00000154122.14","blue"
"OTULIN|ENSG00000154124.6","brown"
"UBASH3B|ENSG00000154127.10","red"
"ROBO4|ENSG00000154133.15","grey"
"ROBO3|ENSG00000154134.15","grey"
"TBRG1|ENSG00000154144.13","red"
"NRGN|ENSG00000154146.13","purple"
"RETREG1|ENSG00000154153.15","brown"
"CDH12|ENSG00000154162.15","yellow"
"TOMM70|ENSG00000154174.8","blue"
"ABI3BP|ENSG00000154175.18","turquoise"
"ANGPT1|ENSG00000154188.10","brown"
"PITPNC1|ENSG00000154217.16","lightgreen"
"CC2D1B|ENSG00000154222.15","turquoise"
"CERS3|ENSG00000154227.14","grey"
"PRKCA|ENSG00000154229.12","purple"
"LRRK1|ENSG00000154237.13","cyan"
"CEP112|ENSG00000154240.17","grey"
"GAL3ST2|ENSG00000154252.12","black"
"ABCA9|ENSG00000154258.17","grey"
"ABCA6|ENSG00000154262.13","grey"
"ABCA10|ENSG00000154263.18","pink"
"ABCA5|ENSG00000154265.16","magenta"
"ENPP3|ENSG00000154269.15","grey"
"C4orf19|ENSG00000154274.15","grey"
"UCHL1|ENSG00000154277.13","blue"
"MIA3|ENSG00000154305.18","red"
"DISP1|ENSG00000154309.9","tan"
"TNIK|ENSG00000154310.17","blue"
"TDH|ENSG00000154316.16","grey"
"FAM167A|ENSG00000154319.16","lightgreen"
"NEIL2|ENSG00000154328.16","blue"
"PGM5|ENSG00000154330.13","greenyellow"
"OBSCN|ENSG00000154358.23","black"
"LONRF1|ENSG00000154359.13","blue"
"TRIM11|ENSG00000154370.16","black"
"ENAH|ENSG00000154380.19","darkgreen"
"CCSAP|ENSG00000154429.11","magenta"
"SH3RF1|ENSG00000154447.15","blue"
"GBP5|ENSG00000154451.15","grey"
"BUB3|ENSG00000154473.18","salmon"
"GPR26|ENSG00000154478.4","purple"
"CFAP210|ENSG00000154479.13","grey"
"MMP21|ENSG00000154485.5","grey"
"C10orf90|ENSG00000154493.20","turquoise"
"DIPK1A|ENSG00000154511.12","salmon"
"ATP5MC3|ENSG00000154518.10","midnightblue"
"CNTNAP3B|ENSG00000154529.15","grey"
"MAGED4|ENSG00000154545.17","grey"
"SRSF12|ENSG00000154548.9","yellow"
"PDLIM3|ENSG00000154553.16","lightgreen"
"SORBS2|ENSG00000154556.20","green"
"ELOC|ENSG00000154582.18","blue"
"LY96|ENSG00000154589.7","grey"
"CEP170P1|ENSG00000154608.14","blue"
"TMSB4Y|ENSG00000154620.6","grey"
"CXADR|ENSG00000154639.19","brown"
"BTG3|ENSG00000154640.15","brown"
"C21orf91|ENSG00000154642.11","turquoise"
"CHODL|ENSG00000154645.14","turquoise"
"NCAM2|ENSG00000154654.15","blue"
"L3MBTL4|ENSG00000154655.16","turquoise"
"PDE1C|ENSG00000154678.18","turquoise"
"RABGEF1|ENSG00000154710.18","blue"
"MRPL39|ENSG00000154719.14","blue"
"JAM2|ENSG00000154721.15","brown"
"ATP5PF|ENSG00000154723.13","blue"
"GABPA|ENSG00000154727.11","brown"
"ADAMTS1|ENSG00000154734.16","darkred"
"ADAMTS5|ENSG00000154736.6","yellow"
"TSEN2|ENSG00000154743.19","blue"
"SLFN13|ENSG00000154760.14","grey"
"WNT7A|ENSG00000154764.6","darkturquoise"
"XPC|ENSG00000154767.15","brown"
"CCDC174|ENSG00000154781.17","blue"
"FGD5|ENSG00000154783.12","green"
"FLCN|ENSG00000154803.13","royalblue"
"DPH3|ENSG00000154813.10","blue"
"OXNAD1|ENSG00000154814.14","blue"
"PLCL2|ENSG00000154822.18","yellow"
"CXXC1|ENSG00000154832.16","grey"
"SKA1|ENSG00000154839.10","grey"
"PPP4R1|ENSG00000154845.16","turquoise"
"APCDD1|ENSG00000154856.13","lightgreen"
"PIEZO2|ENSG00000154864.14","turquoise"
"CCDC144B|ENSG00000154874.17","grey"
"MPPE1|ENSG00000154889.17","grey"
"CCDC144CP|ENSG00000154898.16","turquoise"
"USP43|ENSG00000154914.17","purple"
"RAB6B|ENSG00000154917.11","yellow"
"EME1|ENSG00000154920.15","turquoise"
"EPHB1|ENSG00000154928.19","green"
"ACSS1|ENSG00000154930.15","lightgreen"
"ANKRD40|ENSG00000154945.7","turquoise"
"ZNF18|ENSG00000154957.14","grey"
"CA10|ENSG00000154975.14","red"
"VOPP1|ENSG00000154978.13","blue"
"APOOL|ENSG00000155008.16","blue"
"DKK2|ENSG00000155011.9","yellow"
"CYP2U1|ENSG00000155016.18","brown"
"RSPH10B|ENSG00000155026.17","grey"
"FBXL18|ENSG00000155034.20","green"
"CNTNAP5|ENSG00000155052.15","red"
"PROM2|ENSG00000155066.16","lightyellow"
"AK9|ENSG00000155085.16","blue"
"KLF10|ENSG00000155090.15","grey"
"PTPRN2|ENSG00000155093.19","green"
"AZIN1|ENSG00000155096.15","blue"
"ATP6V1C1|ENSG00000155097.12","blue"
"PIP4P2|ENSG00000155099.8","blue"
"OTUD6B|ENSG00000155100.11","brown"
"CDK19|ENSG00000155111.15","brown"
"GTF3C6|ENSG00000155115.7","brown"
"TTC39B|ENSG00000155158.20","yellow"
"AGPAT5|ENSG00000155189.12","brown"
"MMS19|ENSG00000155229.21","purple"
"PI4K2A|ENSG00000155252.14","purple"
"MARVELD1|ENSG00000155254.13","grey"
"ZFYVE27|ENSG00000155256.18","black"
"GOLGA7B|ENSG00000155265.11","black"
"GPR78|ENSG00000155269.12","grey"
"TRMT44|ENSG00000155275.19","green"
"SLC25A28|ENSG00000155287.12","grey"
"HSPA13|ENSG00000155304.6","blue"
"SAMSN1|ENSG00000155307.19","greenyellow"
"USP25|ENSG00000155313.16","blue"
"GRAMD2B|ENSG00000155324.10","brown"
"ZCCHC10|ENSG00000155329.12","blue"
"C16orf87|ENSG00000155330.10","red"
"MOV10|ENSG00000155363.19","grey"
"RHOC|ENSG00000155366.17","tan"
"PPM1J|ENSG00000155367.16","grey60"
"DBI|ENSG00000155368.18","darkgreen"
"SLC16A1|ENSG00000155380.13","turquoise"
"HEATR3|ENSG00000155393.14","grey"
"TRIM74|ENSG00000155428.12","grey"
"NIFK|ENSG00000155438.12","salmon"
"OXA1L|ENSG00000155463.14","grey60"
"SLC7A7|ENSG00000155465.21","greenyellow"
"LARP1|ENSG00000155506.19","blue"
"CNOT8|ENSG00000155508.14","blue"
"GRIA1|ENSG00000155511.18","yellow"
"LRGUK|ENSG00000155530.4","green"
"SETD9|ENSG00000155542.12","turquoise"
"MIER3|ENSG00000155545.20","brown"
"NUP205|ENSG00000155561.15","blue"
"ZKSCAN2|ENSG00000155592.16","grey"
"C9orf85|ENSG00000155621.15","brown"
"PIK3AP1|ENSG00000155629.15","greenyellow"
"RBM45|ENSG00000155636.15","grey"
"TTN|ENSG00000155657.29","grey"
"VSIG4|ENSG00000155659.15","greenyellow"
"PDIA4|ENSG00000155660.11","brown"
"KDM8|ENSG00000155666.12","grey"
"OTOA|ENSG00000155719.18","red"
"KCTD18|ENSG00000155729.13","turquoise"
"FAM126B|ENSG00000155744.10","red"
"FLACC1|ENSG00000155749.13","pink"
"C2CD6|ENSG00000155754.15","turquoise"
"TMEM237|ENSG00000155755.20","magenta"
"FZD7|ENSG00000155760.3","lightgreen"
"SPAG17|ENSG00000155761.14","grey"
"DEPTOR|ENSG00000155792.10","turquoise"
"FMN2|ENSG00000155816.21","cyan"
"RNF20|ENSG00000155827.12","blue"
"PPARGC1B|ENSG00000155846.17","green"
"ELMO1|ENSG00000155849.16","blue"
"SLC26A2|ENSG00000155850.9","darkred"
"LSM11|ENSG00000155858.6","yellow"
"MED7|ENSG00000155868.8","blue"
"SAXO1|ENSG00000155875.15","grey"
"RRAGA|ENSG00000155876.6","blue"
"SLC24A2|ENSG00000155886.12","blue"
"PXYLP1|ENSG00000155893.13","yellow"
"ADCY8|ENSG00000155897.10","blue"
"RASA2|ENSG00000155903.14","blue"
"RMND1|ENSG00000155906.20","blue"
"SLA|ENSG00000155926.14","greenyellow"
"TMBIM4|ENSG00000155957.19","turquoise"
"VBP1|ENSG00000155959.12","blue"
"RAB39B|ENSG00000155961.5","yellow"
"CLIC2|ENSG00000155962.13","blue"
"AFF2|ENSG00000155966.14","yellow"
"MICU3|ENSG00000155970.12","yellow"
"GRIP1|ENSG00000155974.14","red"
"VPS37A|ENSG00000155975.10","blue"
"KIF5A|ENSG00000155980.13","black"
"PSD3|ENSG00000156011.18","blue"
"CARNMT1|ENSG00000156017.13","blue"
"MCU|ENSG00000156026.15","magenta"
"MIDEAS|ENSG00000156030.14","grey"
"CFAP70|ENSG00000156042.19","lightgreen"
"GNA14|ENSG00000156049.7","blue"
"FAM161B|ENSG00000156050.10","red"
"GNAQ|ENSG00000156052.11","blue"
"WIF1|ENSG00000156076.10","grey"
"GPR61|ENSG00000156097.13","red"
"MMP16|ENSG00000156103.16","blue"
"ADK|ENSG00000156110.15","magenta"
"KCNMA1|ENSG00000156113.24","red"
"DCK|ENSG00000156136.10","blue"
"ADAMTS3|ENSG00000156140.10","yellow"
"ALX3|ENSG00000156150.9","grey"
"DPY19L4|ENSG00000156162.16","brown"
"NDUFAF6|ENSG00000156170.14","blue"
"DRAM2|ENSG00000156171.15","salmon"
"CFAP418|ENSG00000156172.6","blue"
"PPEF2|ENSG00000156194.18","grey"
"CFAP161|ENSG00000156206.14","grey"
"ADAMTSL3|ENSG00000156218.13","turquoise"
"ART3|ENSG00000156219.18","grey"
"WHAMM|ENSG00000156232.7","grey"
"N6AMT1|ENSG00000156239.12","brown"
"RWDD2B|ENSG00000156253.7","yellow"
"USP16|ENSG00000156256.15","brown"
"CCT8|ENSG00000156261.13","blue"
"MAP3K7CL|ENSG00000156265.16","grey"
"BACH1|ENSG00000156273.16","blue"
"TSPAN7|ENSG00000156298.13","blue"
"TIAM1|ENSG00000156299.15","blue"
"SCAF4|ENSG00000156304.15","orange"
"RPGR|ENSG00000156313.15","brown"
"CDK20|ENSG00000156345.18","yellow"
"PCGF6|ENSG00000156374.16","salmon"
"ANKRD9|ENSG00000156381.9","royalblue"
"SFR1|ENSG00000156384.15","turquoise"
"SORCS3|ENSG00000156395.14","red"
"SFXN2|ENSG00000156398.13","grey"
"ATP5MJ|ENSG00000156411.10","midnightblue"
"TDRD9|ENSG00000156414.20","grey"
"FGF18|ENSG00000156427.8","red"
"PCDH1|ENSG00000156453.14","green"
"SH3RF2|ENSG00000156463.18","yellow"
"GDF6|ENSG00000156466.11","grey"
"UQCRB|ENSG00000156467.10","blue"
"MTERF3|ENSG00000156469.9","blue"
"PTDSS1|ENSG00000156471.13","blue"
"PPP2R2B|ENSG00000156475.19","blue"
"RPL30|ENSG00000156482.11","brown"
"KCNS2|ENSG00000156486.8","yellow"
"PABIR3|ENSG00000156500.16","brown"
"SUPV3L1|ENSG00000156502.14","red"
"PABIR2|ENSG00000156504.17","blue"
"EEF1A1|ENSG00000156508.19","blue"
"FBXO43|ENSG00000156509.14","grey"
"HKDC1|ENSG00000156510.13","grey"
"HK1|ENSG00000156515.24","red"
"TYSND1|ENSG00000156521.14","royalblue"
"PHF6|ENSG00000156531.18","blue"
"CD109|ENSG00000156535.15","brown"
"LRFN2|ENSG00000156564.10","green"
"NODAL|ENSG00000156574.10","grey"
"UBE2L6|ENSG00000156587.16","grey"
"ZDHHC5|ENSG00000156599.11","black"
"MED19|ENSG00000156603.20","grey60"
"ZFAND3|ENSG00000156639.12","brown"
"NPTN|ENSG00000156642.17","red"
"KAT6B|ENSG00000156650.14","grey"
"SAMD8|ENSG00000156671.15","salmon"
"RAB11FIP1|ENSG00000156675.16","green"
"UNC5D|ENSG00000156687.11","yellow"
"GLYATL2|ENSG00000156689.7","grey"
"UTP14A|ENSG00000156697.13","blue"
"AIFM1|ENSG00000156709.15","blue"
"MAPK13|ENSG00000156711.17","green"
"BAG4|ENSG00000156735.11","yellow"
"TBC1D31|ENSG00000156787.17","blue"
"NTAQ1|ENSG00000156795.8","blue"
"ATAD2|ENSG00000156802.13","blue"
"FBXO32|ENSG00000156804.7","blue"
"NSMCE2|ENSG00000156831.8","brown"
"ZNF689|ENSG00000156853.13","grey"
"PRR14|ENSG00000156858.12","royalblue"
"FBRS|ENSG00000156860.16","grey"
"FRRS1|ENSG00000156869.14","grey"
"PHKG2|ENSG00000156873.16","grey60"
"MFSD14A|ENSG00000156875.14","salmon"
"SASS6|ENSG00000156876.10","turquoise"
"ZIC3|ENSG00000156925.12","brown"
"MALSU1|ENSG00000156928.5","blue"
"VPS8|ENSG00000156931.16","blue"
"GALK2|ENSG00000156958.15","grey"
"LHFPL4|ENSG00000156959.9","green"
"B3GNT7|ENSG00000156966.7","grey"
"MPV17L|ENSG00000156968.9","grey"
"BUB1B|ENSG00000156970.13","grey"
"PDE6D|ENSG00000156973.14","grey"
"EIF4A2|ENSG00000156976.17","blue"
"BRPF1|ENSG00000156983.17","green"
"RPUSD3|ENSG00000156990.14","green"
"SST|ENSG00000157005.4","midnightblue"
"TATDN2|ENSG00000157014.11","green"
"GHRL|ENSG00000157017.16","grey"
"SEC13|ENSG00000157020.18","blue"
"EXOG|ENSG00000157036.13","blue"
"NTAN1|ENSG00000157045.9","red"
"NMNAT2|ENSG00000157064.11","red"
"ZFYVE9|ENSG00000157077.16","red"
"ATP2B2|ENSG00000157087.20","green"
"LYZL4|ENSG00000157093.9","yellow"
"SLC6A1|ENSG00000157103.13","blue"
"SMG1|ENSG00000157106.18","grey"
"FCHO2|ENSG00000157107.14","brown"
"RBPMS|ENSG00000157110.16","brown"
"TMEM171|ENSG00000157111.13","turquoise"
"TIMP4|ENSG00000157150.5","brown"
"SYN2|ENSG00000157152.17","yellow"
"NRG1|ENSG00000157168.20","yellow"
"ODR4|ENSG00000157181.16","turquoise"
"CPT2|ENSG00000157184.7","turquoise"
"NECAP2|ENSG00000157191.20","tan"
"LRP8|ENSG00000157193.18","black"
"CDCP2|ENSG00000157211.12","grey"
"PAXIP1|ENSG00000157212.19","brown"
"STEAP2|ENSG00000157214.14","yellow"
"SSBP3|ENSG00000157216.16","purple"
"HTR5A|ENSG00000157219.5","yellow"
"CLDN12|ENSG00000157224.16","blue"
"MMP14|ENSG00000157227.14","tan"
"FZD1|ENSG00000157240.4","green"
"GATAD1|ENSG00000157259.8","brown"
"SUSD3|ENSG00000157303.11","greenyellow"
"ZFHX2-AS1|ENSG00000157306.14","turquoise"
"TMED6|ENSG00000157315.5","grey"
"CLEC18A|ENSG00000157322.18","grey"
"DHRS4|ENSG00000157326.19","grey"
"ARMC12|ENSG00000157343.9","grey"
"DDX19B|ENSG00000157349.17","grey"
"ST3GAL2|ENSG00000157350.13","black"
"FCSK|ENSG00000157353.17","grey"
"IL34|ENSG00000157368.12","black"
"DHRS1|ENSG00000157379.14","grey"
"CACNA1D|ENSG00000157388.20","green"
"ARSL|ENSG00000157399.17","grey"
"KIT|ENSG00000157404.17","yellow"
"HYDIN|ENSG00000157423.18","green"
"AASDH|ENSG00000157426.14","brown"
"ZNF19|ENSG00000157429.16","grey"
"CACNA2D3|ENSG00000157445.15","yellow"
"RNF111|ENSG00000157450.16","red"
"CCNB2|ENSG00000157456.8","grey"
"FAM81A|ENSG00000157470.12","red"
"MYO1E|ENSG00000157483.9","turquoise"
"APPL1|ENSG00000157500.12","blue"
