"","module"
"ENSG00000136521.12","blue"
"ENSG00000058056.8","green"
"ENSG00000114757.18","darkolivegreen"
"ENSG00000239774.1","magenta"
"ENSG00000163728.10","yellow"
"ENSG00000145075.11","pink"
"ENSG00000114416.17","yellow"
"ENSG00000205981.6","blue"
"ENSG00000242808.7","brown"
"ENSG00000206932.1","yellow"
"ENSG00000241231.1","grey"
"ENSG00000239381.6","grey"
"ENSG00000181449.3","white"
"ENSG00000058063.15","tan"
"ENSG00000043093.13","yellow"
"ENSG00000244346.1","grey"
"ENSG00000078070.12","yellow"
"ENSG00000078081.7","grey"
"ENSG00000053524.11","darkorange"
"ENSG00000176597.11","lightcyan"
"ENSG00000240024.5","salmon"
"ENSG00000201229.1","blue"
"ENSG00000172578.11","lightcyan"
"ENSG00000114796.15","yellow"
"ENSG00000163872.15","green"
"ENSG00000233885.7","brown"
"ENSG00000180834.7","brown"
"ENSG00000175193.12","yellow"
"ENSG00000114770.16","turquoise"
"ENSG00000272721.5","grey"
"ENSG00000145191.12","grey"
"ENSG00000161202.17","red"
"ENSG00000161203.13","darkgrey"
"ENSG00000161204.11","turquoise"
"ENSG00000145198.14","turquoise"
"ENSG00000214160.9","darkred"
"ENSG00000145194.17","skyblue"
"ENSG00000163888.3","green"
"ENSG00000175166.16","darkgrey"
"ENSG00000114867.20","black"
"ENSG00000175182.13","black"
"ENSG00000114859.15","darkgreen"
"ENSG00000163882.9","grey"
"ENSG00000090534.17","turquoise"
"ENSG00000090539.15","turquoise"
"ENSG00000182580.2","turquoise"
"ENSG00000177383.4","blue"
"ENSG00000272970.1","grey"
"ENSG00000273403.1","grey"
"ENSG00000156931.15","blue"
"ENSG00000187068.2","grey"
"ENSG00000113790.10","lightgreen"
"ENSG00000073803.13","violet"
"ENSG00000229638.1","grey"
"ENSG00000163900.10","grey"
"ENSG00000163898.9","grey"
"ENSG00000163904.12","blue"
"ENSG00000236489.1","grey"
"ENSG00000073792.15","pink"
"ENSG00000136527.17","tan"
"ENSG00000244405.7","violet"
"ENSG00000277118.1","grey"
"ENSG00000058866.14","darkturquoise"
"ENSG00000213139.7","grey"
"ENSG00000113838.12","grey"
"ENSG00000090520.11","cyan"
"ENSG00000230951.1","green"
"ENSG00000263826.1","grey"
"ENSG00000156976.15","blue"
"ENSG00000163918.10","yellow"
"ENSG00000232233.1","turquoise"
"ENSG00000223803.1","cyan"
"ENSG00000073849.14","lightcyan"
"ENSG00000163923.9","blue"
"ENSG00000175077.5","grey"
"ENSG00000127241.16","white"
"ENSG00000283175.1","darkturquoise"
"ENSG00000136514.2","magenta"
"ENSG00000157005.3","green"
"ENSG00000113916.17","grey60"
"ENSG00000270959.1","white"
"ENSG00000145012.12","grey60"
"ENSG00000279891.1","midnightblue"
"ENSG00000188001.9","pink"
"ENSG00000073282.12","pink"
"ENSG00000090530.9","white"
"ENSG00000225764.1","skyblue"
"ENSG00000238077.1","skyblue"
"ENSG00000163347.5","lightgreen"
"ENSG00000113946.3","grey"
"ENSG00000196083.9","steelblue"
"ENSG00000231047.1","grey"
"ENSG00000223117.1","grey"
"ENSG00000205835.8","pink"
"ENSG00000188729.6","green"
"ENSG00000188958.9","grey"
"ENSG00000152492.13","tan"
"ENSG00000223812.5","skyblue"
"ENSG00000114279.13","purple"
"ENSG00000238902.1","purple"
"ENSG00000180611.6","green"
"ENSG00000127252.5","purple"
"ENSG00000187527.10","lightgreen"
"ENSG00000127249.14","white"
"ENSG00000198836.8","blue"
"ENSG00000207370.1","yellow"
"ENSG00000230102.7","pink"
"ENSG00000114315.3","lightgreen"
"ENSG00000133657.14","tan"
"ENSG00000233058.1","skyblue"
"ENSG00000231770.5","brown"
"ENSG00000145014.17","black"
"ENSG00000041802.10","grey"
"ENSG00000185112.5","black"
"ENSG00000173950.15","grey"
"ENSG00000114331.13","steelblue"
"ENSG00000229325.1","salmon"
"ENSG00000184203.7","blue"
"ENSG00000223711.1","purple"
"ENSG00000189058.8","midnightblue"
"ENSG00000224769.1","grey"
"ENSG00000242086.8","grey"
"ENSG00000207650.1","grey"
"ENSG00000176945.16","turquoise"
"ENSG00000061938.16","turquoise"
"ENSG00000273009.1","grey"
"ENSG00000260261.1","lightyellow"
"ENSG00000185485.14","grey"
"ENSG00000072274.12","yellow"
"ENSG00000163958.13","black"
"ENSG00000161217.11","magenta"
"ENSG00000213123.10","blue"
"ENSG00000237418.1","grey"
"ENSG00000235897.1","brown"
"ENSG00000163960.11","yellow"
"ENSG00000163961.4","yellow"
"ENSG00000185798.7","grey"
"ENSG00000174013.7","blue"
"ENSG00000232065.1","grey"
"ENSG00000174004.5","grey"
"ENSG00000163964.13","blue"
"ENSG00000174007.7","salmon"
"ENSG00000180370.10","tan"
"ENSG00000119231.10","blue"
"ENSG00000230732.4","grey"
"ENSG00000114503.10","yellow"
"ENSG00000270170.1","darkgrey"
"ENSG00000119227.7","turquoise"
"ENSG00000233487.6","green"
"ENSG00000163975.11","darkred"
"ENSG00000228109.1","turquoise"
"ENSG00000075711.20","royalblue"
"ENSG00000272989.1","turquoise"
"ENSG00000161267.11","turquoise"
"ENSG00000214135.8","green"
"ENSG00000213519.2","grey"
"ENSG00000145016.14","turquoise"
"ENSG00000122068.12","blue"
"ENSG00000273375.1","salmon"
"ENSG00000186001.12","brown"
"ENSG00000234742.1","midnightblue"
"ENSG00000114473.13","pink"
"ENSG00000182899.14","tan"
"ENSG00000185621.11","salmon"
"ENSG00000226435.10","purple"
"ENSG00000236438.7","grey"
"ENSG00000272602.5","yellow"
"ENSG00000250312.6","grey"
"ENSG00000275426.1","yellow"
"ENSG00000198155.5","salmon"
"ENSG00000186777.11","grey"
"ENSG00000131127.13","tan"
"ENSG00000272885.1","salmon"
"ENSG00000251595.7","blue"
"ENSG00000182903.15","blue"
"ENSG00000174227.15","turquoise"
"ENSG00000273238.1","darkolivegreen"
"ENSG00000283183.1","black"
"ENSG00000133256.12","brown"
"ENSG00000242686.4","grey"
"ENSG00000272927.1","grey"
"ENSG00000169020.9","grey"
"ENSG00000215375.6","red"
"ENSG00000169026.12","darkgreen"
"ENSG00000185619.18","orange"
"ENSG00000272588.1","grey"
"ENSG00000249592.5","lightyellow"
"ENSG00000233799.1","lightyellow"
"ENSG00000168993.14","green"
"ENSG00000178950.16","red"
"ENSG00000127419.16","red"
"ENSG00000145214.13","turquoise"
"ENSG00000145217.13","turquoise"
"ENSG00000127415.12","red"
"ENSG00000127418.14","grey60"
"ENSG00000178222.12","grey"
"ENSG00000251639.2","grey"
"ENSG00000251652.1","grey"
"ENSG00000212458.1","grey"
"ENSG00000227189.2","grey"
"ENSG00000159674.11","grey"
"ENSG00000273179.1","turquoise"
"ENSG00000159692.15","turquoise"
"ENSG00000196810.4","red"
"ENSG00000090316.15","turquoise"
"ENSG00000163945.15","lightyellow"
"ENSG00000179979.8","grey"
"ENSG00000174137.12","brown"
"ENSG00000163950.12","salmon"
"ENSG00000270195.1","grey"
"ENSG00000168936.10","darkred"
"ENSG00000013810.18","darkred"
"ENSG00000068078.17","turquoise"
"ENSG00000168924.14","turquoise"
"ENSG00000109685.17","purple"
"ENSG00000249784.1","yellow"
"ENSG00000185049.13","red"
"ENSG00000243449.6","red"
"ENSG00000185818.7","turquoise"
"ENSG00000130997.16","black"
"ENSG00000249006.1","greenyellow"
"ENSG00000214367.7","yellow"
"ENSG00000123933.15","red"
"ENSG00000159733.13","turquoise"
"ENSG00000239247.3","grey"
"ENSG00000206113.9","pink"
"ENSG00000063978.15","turquoise"
"ENSG00000125386.15","red"
"ENSG00000168884.14","grey60"
"ENSG00000087266.15","grey"
"ENSG00000087274.16","turquoise"
"ENSG00000109736.14","red"
"ENSG00000249673.6","red"
"ENSG00000087269.15","midnightblue"
"ENSG00000125388.19","purple"
"ENSG00000197386.10","black"
"ENSG00000188981.10","turquoise"
"ENSG00000159788.18","turquoise"
"ENSG00000248840.2","grey"
"ENSG00000109758.8","turquoise"
"ENSG00000175920.15","darkred"
"ENSG00000261643.1","grey"
"ENSG00000163956.10","darkred"
"ENSG00000250986.1","turquoise"
"ENSG00000184160.7","turquoise"
"ENSG00000251669.5","grey"
"ENSG00000243894.1","grey"
"ENSG00000132406.11","yellow"
"ENSG00000145220.13","magenta"
"ENSG00000168826.15","grey"
"ENSG00000168824.14","purple"
"ENSG00000168818.9","cyan"
"ENSG00000248221.1","grey"
"ENSG00000247708.7","green"
"ENSG00000280310.1","grey"
"ENSG00000163132.6","lightgreen"
"ENSG00000170891.10","lightcyan"
"ENSG00000152953.12","grey"
"ENSG00000173040.12","midnightblue"
"ENSG00000072840.12","midnightblue"
"ENSG00000072832.14","black"
"ENSG00000181215.13","black"
"ENSG00000152969.17","black"
"ENSG00000249896.2","violet"
"ENSG00000251408.1","turquoise"
"ENSG00000109501.13","red"
"ENSG00000074211.13","darkorange"
"ENSG00000013288.8","red"
"ENSG00000179010.14","yellow"
"ENSG00000251580.1","grey"
"ENSG00000170846.16","blue"
"ENSG00000246526.2","grey"
"ENSG00000178988.10","blue"
"ENSG00000186222.4","grey"
"ENSG00000170871.11","blue"
"ENSG00000132405.18","darkturquoise"
"ENSG00000187904.3","grey"
"ENSG00000173013.5","pink"
"ENSG00000173011.11","darkturquoise"
"ENSG00000109519.12","blue"
"ENSG00000245468.3","magenta"
"ENSG00000184985.16","lightyellow"
"ENSG00000272620.1","green"
"ENSG00000196526.10","violet"
"ENSG00000163995.19","green"
"ENSG00000250471.2","grey"
"ENSG00000125089.16","lightcyan"
"ENSG00000170801.9","saddlebrown"
"ENSG00000251615.3","grey"
"ENSG00000087008.15","turquoise"
"ENSG00000155275.18","turquoise"
"ENSG00000205959.3","turquoise"
"ENSG00000155269.11","green"
"ENSG00000250342.1","grey"
"ENSG00000244004.1","grey"
"ENSG00000250942.1","grey"
"ENSG00000109667.11","grey"
"ENSG00000169676.5","violet"
"ENSG00000261490.1","steelblue"
"ENSG00000071127.16","steelblue"
"ENSG00000178163.7","greenyellow"
"ENSG00000002587.9","violet"
"ENSG00000251152.1","grey"
"ENSG00000250371.1","grey"
"ENSG00000205940.8","grey"
"ENSG00000157869.14","yellow"
"ENSG00000038219.12","yellow"
"ENSG00000250634.5","grey"
"ENSG00000248698.5","lightgreen"
"ENSG00000248360.7","grey"
"ENSG00000247624.6","grey"
"ENSG00000137449.15","royalblue"
"ENSG00000249252.5","grey"
"ENSG00000163145.12","saddlebrown"
"ENSG00000251379.1","grey"
"ENSG00000048342.15","pink"
"ENSG00000273133.1","grey"
"ENSG00000118564.14","yellow"
"ENSG00000237765.6","yellow"
"ENSG00000109743.10","magenta"
"ENSG00000004468.12","white"
"ENSG00000007062.11","pink"
"ENSG00000169762.16","yellow"
"ENSG00000263327.6","grey"
"ENSG00000248851.1","black"
"ENSG00000248138.5","grey"
"ENSG00000169744.12","darkolivegreen"
"ENSG00000151552.11","brown"
"ENSG00000002549.12","cyan"
"ENSG00000118579.12","grey"
"ENSG00000047662.4","grey"
"ENSG00000163257.10","yellow"
"ENSG00000109805.9","grey"
"ENSG00000178177.15","yellow"
"ENSG00000145147.19","darkolivegreen"
"ENSG00000248228.1","grey"
"ENSG00000163138.18","salmon"
"ENSG00000185774.14","purple"
"ENSG00000283281.1","purple"
"ENSG00000242768.2","orange"
"ENSG00000280650.1","orange"
"ENSG00000152990.13","white"
"ENSG00000237350.1","yellow"
"ENSG00000109819.8","lightgreen"
"ENSG00000109606.12","tan"
"ENSG00000207697.1","yellow"
"ENSG00000243005.3","grey"
"ENSG00000261121.1","brown"
"ENSG00000109610.5","lightgreen"
"ENSG00000181982.18","darkorange"
"ENSG00000153012.11","green"
"ENSG00000109618.11","royalblue"
"ENSG00000281501.1","grey"
"ENSG00000038210.12","cyan"
"ENSG00000168228.14","tan"
"ENSG00000053900.10","yellow"
"ENSG00000091490.10","green"
"ENSG00000250317.8","cyan"
"ENSG00000168214.20","royalblue"
"ENSG00000109680.10","cyan"
"ENSG00000109689.14","pink"
"ENSG00000240005.5","grey"
"ENSG00000169851.15","violet"
"ENSG00000250597.5","pink"
"ENSG00000047365.11","royalblue"
"ENSG00000248466.1","brown"
"ENSG00000247193.2","grey"
"ENSG00000197057.8","pink"
"ENSG00000174145.7","purple"
"ENSG00000154274.14","cyan"
"ENSG00000181826.9","grey60"
"ENSG00000169299.13","steelblue"
"ENSG00000249863.2","darkturquoise"
"ENSG00000065882.15","pink"
"ENSG00000250254.1","darkturquoise"
"ENSG00000231160.9","darkturquoise"
"ENSG00000271958.1","black"
"ENSG00000109787.12","steelblue"
"ENSG00000174123.10","lightcyan"
"ENSG00000174125.7","lightcyan"
"ENSG00000174130.12","lightcyan"
"ENSG00000197712.11","midnightblue"
"ENSG00000121895.7","lightcyan"
"ENSG00000109790.16","yellow"
"ENSG00000249685.1","grey"
"ENSG00000157796.17","grey"
"ENSG00000035928.14","royalblue"
"ENSG00000134962.6","grey"
"ENSG00000163682.15","tan"
"ENSG00000121897.13","yellow"
"ENSG00000224097.5","grey"
"ENSG00000109814.11","cyan"
"ENSG00000249348.1","brown"
"ENSG00000163683.11","blue"
"ENSG00000255458.5","brown"
"ENSG00000078140.13","salmon"
"ENSG00000243260.3","grey"
"ENSG00000121892.14","yellow"
"ENSG00000250568.1","grey"
"ENSG00000078177.13","yellow"
"ENSG00000260296.1","grey"
"ENSG00000168421.12","lightcyan"
"ENSG00000163694.14","lightgreen"
"ENSG00000179299.16","pink"
"ENSG00000163697.16","brown"
"ENSG00000251173.1","greenyellow"
"ENSG00000154277.12","darkgrey"
"ENSG00000064042.17","brown"
"ENSG00000239627.3","lightyellow"
"ENSG00000109133.12","blue"
"ENSG00000182308.6","grey"
"ENSG00000014824.13","blue"
"ENSG00000249212.1","grey"
"ENSG00000188848.15","greenyellow"
"ENSG00000124406.16","salmon"
"ENSG00000248283.2","brown"
"ENSG00000183783.6","violet"
"ENSG00000177752.14","grey"
"ENSG00000151806.13","blue"
"ENSG00000163281.11","blue"
"ENSG00000273369.1","salmon"
"ENSG00000272936.1","yellow"
"ENSG00000163285.7","darkmagenta"
"ENSG00000260878.1","salmon"
"ENSG00000151834.15","salmon"
"ENSG00000249330.1","black"
"ENSG00000249936.3","grey"
"ENSG00000109158.10","purple"
"ENSG00000163288.13","skyblue"
"ENSG00000260918.1","orange"
"ENSG00000169019.10","blue"
"ENSG00000145246.13","lightgreen"
"ENSG00000145244.11","grey"
"ENSG00000259959.1","blue"
"ENSG00000170448.11","blue"
"ENSG00000163293.11","grey"
"ENSG00000074966.10","grey"
"ENSG00000135605.12","lightgreen"
"ENSG00000109171.14","tan"
"ENSG00000145248.6","purple"
"ENSG00000075539.13","brown"
"ENSG00000109180.14","blue"
"ENSG00000145247.11","greenyellow"
"ENSG00000109184.14","blue"
"ENSG00000272576.1","blue"
"ENSG00000188993.3","grey"
"ENSG00000163069.12","yellow"
"ENSG00000163071.10","pink"
"ENSG00000109189.12","darkolivegreen"
"ENSG00000248866.1","grey"
"ENSG00000226950.6","grey"
"ENSG00000212588.1","grey"
"ENSG00000226887.7","grey"
"ENSG00000128045.6","green"
"ENSG00000184178.15","darkgrey"
"ENSG00000145216.15","grey"
"ENSG00000072201.13","purple"
"ENSG00000229585.4","grey"
"ENSG00000272650.1","blue"
"ENSG00000109220.10","tan"
"ENSG00000134853.11","magenta"
"ENSG00000248184.1","grey"
"ENSG00000157404.15","darkturquoise"
"ENSG00000128052.8","saddlebrown"
"ENSG00000128039.10","blue"
"ENSG00000249700.8","brown"
"ENSG00000273257.1","yellow"
"ENSG00000134851.12","brown"
"ENSG00000239040.1","brown"
"ENSG00000134852.14","blue"
"ENSG00000223305.1","grey"
"ENSG00000090989.17","yellow"
"ENSG00000202358.1","tan"
"ENSG00000174799.10","royalblue"
"ENSG00000109265.13","turquoise"
"ENSG00000157426.13","yellow"
"ENSG00000269921.1","grey"
"ENSG00000128059.8","blue"
"ENSG00000270147.1","tan"
"ENSG00000283156.1","grey"
"ENSG00000128050.8","tan"
"ENSG00000174780.15","yellow"
"ENSG00000196503.2","grey"
"ENSG00000171476.21","blue"
"ENSG00000280285.1","lightgreen"
"ENSG00000084093.15","magenta"
"ENSG00000084092.6","grey"
"ENSG00000047315.14","blue"
"ENSG00000251703.1","grey"
"ENSG00000163453.11","lightgreen"
"ENSG00000245067.6","pink"
"ENSG00000150471.16","violet"
"ENSG00000241261.1","purple"
"ENSG00000180673.9","grey"
"ENSG00000250125.1","green"
"ENSG00000145242.13","greenyellow"
"ENSG00000243199.1","grey"
"ENSG00000250846.6","greenyellow"
"ENSG00000248479.1","salmon"
"ENSG00000250075.5","purple"
"ENSG00000145241.10","yellow"
"ENSG00000035720.7","grey"
"ENSG00000279464.1","grey"
"ENSG00000033178.12","yellow"
"ENSG00000248049.6","green"
"ENSG00000202374.1","grey"
"ENSG00000227725.3","grey"
"ENSG00000083896.12","royalblue"
"ENSG00000173597.8","grey60"
"ENSG00000132467.3","yellow"
"ENSG00000018189.12","blue"
"ENSG00000132463.13","blue"
"ENSG00000173542.8","greenyellow"
"ENSG00000156136.9","blue"
"ENSG00000080493.14","darkmagenta"
"ENSG00000056291.17","green"
"ENSG00000156140.9","purple"
"ENSG00000163626.16","yellow"
"ENSG00000132466.17","skyblue"
"ENSG00000250220.1","magenta"
"ENSG00000221639.1","magenta"
"ENSG00000163631.16","grey"
"ENSG00000169435.13","lightgreen"
"ENSG00000169429.10","grey60"
"ENSG00000163739.4","grey60"
"ENSG00000163735.6","darkmagenta"
"ENSG00000081041.8","grey60"
"ENSG00000163738.18","yellow"
"ENSG00000174808.11","pink"
"ENSG00000169116.11","darkolivegreen"
"ENSG00000163743.13","blue"
"ENSG00000174796.12","royalblue"
"ENSG00000138769.10","purple"
"ENSG00000138757.14","blue"
"ENSG00000138768.14","tan"
"ENSG00000138744.14","steelblue"
"ENSG00000198301.11","salmon"
"ENSG00000156219.16","magenta"
"ENSG00000169245.5","grey60"
"ENSG00000169248.12","grey60"
"ENSG00000138750.14","tan"
"ENSG00000138760.8","royalblue"
"ENSG00000189157.13","grey"
"ENSG00000118804.8","grey"
"ENSG00000163749.17","grey"
"ENSG00000138771.14","lightgreen"
"ENSG00000186212.3","green"
"ENSG00000138758.11","green"
"ENSG00000118816.9","green"
"ENSG00000138764.13","salmon"
"ENSG00000138767.12","yellow"
"ENSG00000169288.17","blue"
"ENSG00000138759.17","green"
"ENSG00000249565.2","tan"
"ENSG00000138772.12","grey"
"ENSG00000251442.5","white"
"ENSG00000138756.17","white"
"ENSG00000163291.14","blue"
"ENSG00000242175.3","grey"
"ENSG00000249307.5","midnightblue"
"ENSG00000163297.16","pink"
"ENSG00000248719.1","brown"
"ENSG00000152784.15","darkturquoise"
"ENSG00000138675.16","paleturquoise"
"ENSG00000197826.11","pink"
"ENSG00000152785.6","steelblue"
"ENSG00000138669.9","green"
"ENSG00000138670.17","grey"
"ENSG00000273156.1","blue"
"ENSG00000138668.18","yellow"
"ENSG00000272677.1","grey"
"ENSG00000152795.17","royalblue"
"ENSG00000145293.15","blue"
"ENSG00000249242.7","greenyellow"
"ENSG00000214988.4","turquoise"
"ENSG00000227304.3","black"
"ENSG00000145284.11","darkmagenta"
"ENSG00000207746.1","brown"
"ENSG00000138674.16","lightgreen"
"ENSG00000251022.6","yellow"
"ENSG00000168152.12","tan"
"ENSG00000189308.10","yellow"
"ENSG00000138663.8","blue"
"ENSG00000145287.10","cyan"
"ENSG00000173085.13","grey"
"ENSG00000173083.14","lightcyan"
"ENSG00000163312.10","tan"
"ENSG00000163319.10","blue"
"ENSG00000163322.13","lightgreen"
"ENSG00000138678.10","lightgreen"
"ENSG00000163623.9","saddlebrown"
"ENSG00000163624.5","blue"
"ENSG00000163625.15","greenyellow"
"ENSG00000239466.3","grey"
"ENSG00000180769.8","white"
"ENSG00000248725.3","grey"
"ENSG00000138639.17","lightcyan"
"ENSG00000273389.1","darkolivegreen"
"ENSG00000261496.1","darkolivegreen"
"ENSG00000109339.18","darkolivegreen"
"ENSG00000252757.1","greenyellow"
"ENSG00000163629.12","steelblue"
"ENSG00000163633.10","magenta"
"ENSG00000172493.20","midnightblue"
"ENSG00000235043.3","grey"
"ENSG00000145332.13","blue"
"ENSG00000170509.11","green"
"ENSG00000198189.10","yellow"
"ENSG00000170502.12","grey"
"ENSG00000152583.12","green"
"ENSG00000029559.6","darkolivegreen"
"ENSG00000152595.16","green"
"ENSG00000183199.6","purple"
"ENSG00000118785.13","magenta"
"ENSG00000118762.7","royalblue"
"ENSG00000118777.10","grey"
"ENSG00000163644.14","blue"
"ENSG00000246375.2","grey"
"ENSG00000138642.14","skyblue"
"ENSG00000138646.8","cyan"
"ENSG00000145337.4","blue"
"ENSG00000138641.15","blue"
"ENSG00000249755.2","grey"
"ENSG00000207524.1","grey"
"ENSG00000177432.6","purple"
"ENSG00000248019.2","brown"
"ENSG00000138640.14","grey"
"ENSG00000180346.3","grey"
"ENSG00000270720.1","grey"
"ENSG00000185477.4","greenyellow"
"ENSG00000145335.15","skyblue"
"ENSG00000138722.9","lightcyan"
"ENSG00000184305.14","greenyellow"
"ENSG00000187653.11","grey"
"ENSG00000279013.1","greenyellow"
"ENSG00000152208.12","green"
"ENSG00000251449.2","green"
"ENSG00000248750.2","green"
"ENSG00000163104.17","yellow"
"ENSG00000163106.10","lightcyan"
"ENSG00000163110.14","cyan"
"ENSG00000138696.10","white"
"ENSG00000182168.14","brown"
"ENSG00000271474.1","grey"
"ENSG00000163116.9","royalblue"
"ENSG00000138698.14","blue"
"ENSG00000242318.1","brown"
"ENSG00000168785.7","darkolivegreen"
"ENSG00000260641.1","brown"
"ENSG00000151247.12","blue"
"ENSG00000164024.11","blue"
"ENSG00000272777.1","salmon"
"ENSG00000197894.10","tan"
"ENSG00000246090.6","magenta"
"ENSG00000196616.12","saddlebrown"
"ENSG00000145331.13","royalblue"
"ENSG00000138823.13","white"
"ENSG00000070190.12","lightcyan"
"ENSG00000109270.12","blue"
"ENSG00000164031.16","blue"
"ENSG00000279098.1","yellow"
"ENSG00000164032.11","blue"
"ENSG00000245322.6","grey"
"ENSG00000145358.6","steelblue"
"ENSG00000164035.9","midnightblue"
"ENSG00000138814.16","greenyellow"
"ENSG00000273882.1","greenyellow"
"ENSG00000221265.1","greenyellow"
"ENSG00000254531.1","black"
"ENSG00000153064.11","grey"
"ENSG00000138821.12","cyan"
"ENSG00000248161.5","grey"
"ENSG00000109320.11","magenta"
"ENSG00000109323.8","tan"
"ENSG00000230069.3","brown"
"ENSG00000248971.2","darkgreen"
"ENSG00000109332.19","blue"
"ENSG00000246560.2","brown"
"ENSG00000145354.9","blue"
"ENSG00000164037.16","royalblue"
"ENSG00000164038.14","purple"
"ENSG00000164039.14","cyan"
"ENSG00000138778.11","yellow"
"ENSG00000169836.4","green"
"ENSG00000168772.10","green"
"ENSG00000245384.1","salmon"
"ENSG00000251259.1","grey"
"ENSG00000168769.13","magenta"
