,gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus,CMC DLPFC
1639366,ENSG00000102531.16,ENSG00000102531,FNDC3A,chr13,protein_coding,1,0,0,0
1640474,ENSG00000102753.9,ENSG00000102753,KPNA3,chr13,protein_coding,1,0,0,0
1642139,ENSG00000232872.2,ENSG00000232872,CTAGE3P,chr13,processed_pseudogene,0,0,1,0
1642634,ENSG00000197168.11,ENSG00000197168,NEK5,chr13,protein_coding,1,0,0,0
1643281,ENSG00000136108.14,ENSG00000136108,CKAP2,chr13,protein_coding,1,0,0,0
1643929,ENSG00000139734.17,ENSG00000139734,DIAPH3,chr13,protein_coding,1,0,0,0
1644593,ENSG00000280165.1,ENSG00000280165,PCDH20,chr13,protein_coding,1,0,0,0
1645014,ENSG00000226846.1,ENSG00000226846,LINC00348,chr13,lincRNA,1,0,0,0
1645294,ENSG00000083520.14,ENSG00000083520,DIS3,chr13,protein_coding,1,0,0,0
1646178,ENSG00000136153.19,ENSG00000136153,LMO7,chr13,protein_coding,1,0,0,0
1646814,ENSG00000228444.2,ENSG00000228444,RP11-173B14.4,chr13,sense_intronic,1,0,0,0
1647196,ENSG00000005810.17,ENSG00000005810,MYCBP2,chr13,protein_coding,1,0,0,0
1648348,ENSG00000229865.1,ENSG00000229865,RPL31P54,chr13,processed_pseudogene,0,0,1,0
1648367,ENSG00000152193.7,ENSG00000152193,RNF219,chr13,protein_coding,1,0,0,0
1648652,ENSG00000102471.13,ENSG00000102471,NDFIP2,chr13,protein_coding,1,0,0,0
1648891,ENSG00000184564.8,ENSG00000184564,SLITRK6,chr13,protein_coding,0,0,0,1
1649221,ENSG00000263741.1,ENSG00000263741,MIR548AS,chr13,miRNA,1,0,0,0
1649453,ENSG00000125285.5,ENSG00000125285,SOX21,chr13,protein_coding,1,0,0,0
1650353,ENSG00000139793.18,ENSG00000139793,MBNL2,chr13,protein_coding,1,0,0,0
1651051,ENSG00000152767.16,ENSG00000152767,FARP1,chr13,protein_coding,0,1,0,0
1655099,ENSG00000274718.1,ENSG00000274718,RP11-346C4.3,chr13,lincRNA,1,0,0,0
1655102,ENSG00000174405.13,ENSG00000174405,LIG4,chr13,protein_coding,1,0,0,0
1656082,ENSG00000134905.16,ENSG00000134905,CARS2,chr13,protein_coding,1,0,0,0
1657184,ENSG00000126216.13,ENSG00000126216,TUBGCP3,chr13,protein_coding,1,0,0,0
1657330,ENSG00000277159.1,ENSG00000277159,RP11-88E10.4,chr13,lincRNA,1,0,0,0
1657696,ENSG00000126217.20,ENSG00000126217,MCF2L,chr13,protein_coding,1,0,0,0
1659538,ENSG00000150403.17,ENSG00000150403,TMCO3,chr13,protein_coding,1,0,0,0
1659682,ENSG00000198176.12,ENSG00000198176,TFDP1,chr13,protein_coding,1,0,0,0
1663904,ENSG00000165795.22,ENSG00000165795,NDRG2,chr14,protein_coding,1,0,0,0
1665819,ENSG00000165804.15,ENSG00000165804,ZNF219,chr14,protein_coding,1,0,0,0
1668582,ENSG00000211850.1,ENSG00000211850,TRAJ39,chr14,TR_J_gene,1,0,0,0
1671123,ENSG00000100802.14,ENSG00000100802,C14orf93,chr14,protein_coding,1,0,0,0
1674081,ENSG00000100867.14,ENSG00000100867,DHRS2,chr14,protein_coding,0,1,0,0
1680807,ENSG00000205978.5,ENSG00000205978,NYNRIN,chr14,protein_coding,1,0,0,0
1681345,ENSG00000168952.15,ENSG00000168952,STXBP6,chr14,protein_coding,1,1,0,0
1681500,ENSG00000139910.19,ENSG00000139910,NOVA1,chr14,protein_coding,1,0,0,0
1682407,ENSG00000092108.20,ENSG00000092108,SCFD1,chr14,protein_coding,1,0,0,0
1683543,ENSG00000092148.12,ENSG00000092148,HECTD1,chr14,protein_coding,1,0,0,0
1684049,ENSG00000129493.14,ENSG00000129493,HEATR5A,chr14,protein_coding,1,0,0,0
1684615,ENSG00000258655.2,ENSG00000258655,ARHGAP5-AS1,chr14,antisense,1,0,0,0
1684793,ENSG00000151320.10,ENSG00000151320,AKAP6,chr14,protein_coding,1,0,0,0
1685213,ENSG00000129521.13,ENSG00000129521,EGLN3,chr14,protein_coding,1,0,0,0
1685308,ENSG00000165389.6,ENSG00000165389,SPTSSA,chr14,protein_coding,1,0,0,0
1687250,ENSG00000168348.3,ENSG00000168348,INSM2,chr14,protein_coding,0,0,0,1
1687258,ENSG00000174373.16,ENSG00000174373,RALGAPA1,chr14,protein_coding,1,0,0,0
1689859,ENSG00000150527.16,ENSG00000150527,CTAGE5,chr14,protein_coding,1,0,0,0
1693924,ENSG00000151748.14,ENSG00000151748,SAV1,chr14,protein_coding,1,0,0,0
1697697,ENSG00000020577.13,ENSG00000020577,SAMD4A,chr14,protein_coding,0,0,1,0
1699599,ENSG00000070269.13,ENSG00000070269,TMEM260,chr14,protein_coding,1,0,0,0
1700349,ENSG00000139977.13,ENSG00000139977,NAA30,chr14,protein_coding,1,0,0,0
1700736,ENSG00000131966.13,ENSG00000131966,ACTR10,chr14,protein_coding,1,0,0,0
1702865,ENSG00000139970.16,ENSG00000139970,RTN1,chr14,protein_coding,1,0,0,0
1703502,ENSG00000100614.17,ENSG00000100614,PPM1A,chr14,protein_coding,1,0,0,0
1707662,ENSG00000089775.11,ENSG00000089775,ZBTB25,chr14,protein_coding,1,0,0,0
1710065,ENSG00000072415.8,ENSG00000072415,MPP5,chr14,protein_coding,1,0,0,0
1710172,ENSG00000100554.11,ENSG00000100554,ATP6V1D,chr14,protein_coding,1,0,0,0
1710383,ENSG00000134001.12,ENSG00000134001,EIF2S1,chr14,protein_coding,1,0,0,0
1711979,ENSG00000259038.1,ENSG00000259038,CTD-2325P2.4,chr14,antisense,1,0,0,0
1716183,ENSG00000119707.13,ENSG00000119707,RBM25,chr14,protein_coding,1,0,0,0
1717942,ENSG00000258603.3,ENSG00000258603,RP3-414A15.10,chr14,antisense,1,0,0,0
1720260,ENSG00000119681.11,ENSG00000119681,LTBP2,chr14,protein_coding,1,0,0,0
1721155,ENSG00000119689.14,ENSG00000119689,DLST,chr14,protein_coding,1,0,0,0
1721805,ENSG00000279594.1,ENSG00000279594,RP11-950C14.10,chr14,TEC,1,0,0,0
1722336,ENSG00000170348.8,ENSG00000170348,TMED10,chr14,protein_coding,1,0,0,0
1727125,ENSG00000165417.11,ENSG00000165417,GTF2A1,chr14,protein_coding,1,0,0,0
1727321,ENSG00000071537.13,ENSG00000071537,SEL1L,chr14,protein_coding,1,0,0,0
1729203,ENSG00000165521.15,ENSG00000165521,EML5,chr14,protein_coding,1,0,0,0
1731589,ENSG00000133943.20,ENSG00000133943,C14orf159,chr14,protein_coding,1,0,0,0
1732358,ENSG00000260810.1,ENSG00000260810,CTD-2547L24.4,chr14,lincRNA,1,0,0,0
1735369,ENSG00000165943.4,ENSG00000165943,MOAP1,chr14,protein_coding,1,0,0,0
1736389,ENSG00000100628.11,ENSG00000100628,ASB2,chr14,protein_coding,0,0,0,1
1736608,ENSG00000089737.15,ENSG00000089737,DDX24,chr14,protein_coding,1,0,0,0
1737105,ENSG00000119698.11,ENSG00000119698,PPP4R4,chr14,protein_coding,1,0,0,0
1739260,ENSG00000066739.11,ENSG00000066739,ATG2B,chr14,protein_coding,1,0,0,0
1741156,ENSG00000196405.12,ENSG00000196405,EVL,chr14,protein_coding,1,0,0,0
1742992,ENSG00000225746.9,ENSG00000225746,SNHG23,chr14,lincRNA,1,0,0,0
1743200,ENSG00000202191.1,ENSG00000202191,SNORD113-1,chr14,snoRNA,1,0,0,0
1743203,ENSG00000212384.1,ENSG00000212384,SNORD113-2,chr14,snoRNA,1,0,0,0
1743206,ENSG00000201700.3,ENSG00000201700,SNORD113-3,chr14,snoRNA,1,0,0,0
1744059,ENSG00000271780.1,ENSG00000271780,RP11-1017G21.5,chr14,lincRNA,1,0,0,0
1745500,ENSG00000156381.8,ENSG00000156381,ANKRD9,chr14,protein_coding,1,0,0,0
1745621,ENSG00000131323.14,ENSG00000131323,TRAF3,chr14,protein_coding,1,0,0,0
1746565,ENSG00000075413.17,ENSG00000075413,MARK3,chr14,protein_coding,1,0,0,0
1747137,ENSG00000166166.12,ENSG00000166166,TRMT61A,chr14,protein_coding,1,0,0,0
1747167,ENSG00000166170.9,ENSG00000166170,BAG5,chr14,protein_coding,1,0,0,0
1748741,ENSG00000156414.18,ENSG00000156414,TDRD9,chr14,protein_coding,0,1,0,1
1749331,ENSG00000256050.2,ENSG00000256050,RP11-982M15.6,chr14,lincRNA,1,0,0,0
1749711,ENSG00000184990.12,ENSG00000184990,SIVA1,chr14,protein_coding,1,0,0,0
1750137,ENSG00000099814.15,ENSG00000099814,CEP170B,chr14,protein_coding,1,0,0,0
1750274,ENSG00000166428.12,ENSG00000166428,PLD4,chr14,protein_coding,0,0,1,0
1751210,ENSG00000184887.13,ENSG00000184887,BTBD6,chr14,protein_coding,1,0,0,0
1756904,ENSG00000207442.1,ENSG00000207442,SNORD116-6,chr15,snoRNA,1,0,0,0
1756913,ENSG00000206727.1,ENSG00000206727,SNORD116-9,chr15,snoRNA,1,0,0,0
1756940,ENSG00000206688.1,ENSG00000206688,SNORD116-18,chr15,snoRNA,1,0,0,0
1757013,ENSG00000200503.1,ENSG00000200503,SNORD115-5,chr15,snoRNA,1,0,0,0
1757049,ENSG00000201482.1,ENSG00000201482,SNORD115-17,chr15,snoRNA,1,0,0,0
1757124,ENSG00000201143.1,ENSG00000201143,SNORD115-42,chr15,snoRNA,1,0,0,0
1757151,ENSG00000114062.18,ENSG00000114062,UBE3A,chr15,protein_coding,1,0,0,0
1757939,ENSG00000166206.14,ENSG00000166206,GABRB3,chr15,protein_coding,1,0,0,0
1759200,ENSG00000183629.13,ENSG00000183629,GOLGA8G,chr15,protein_coding,1,0,0,0
1759942,ENSG00000185115.5,ENSG00000185115,NSMCE3,chr15,protein_coding,0,1,0,0
1759960,ENSG00000256802.2,ENSG00000256802,RP11-680F8.1,chr15,antisense,0,1,0,0
1760717,ENSG00000215302.8,ENSG00000215302,CTD-3092A11.1,chr15,transcribed_unprocessed_pseudogene,1,0,0,0
1762672,ENSG00000261708.1,ENSG00000261708,DNM1P32,chr15,unprocessed_pseudogene,1,0,0,0
1763512,ENSG00000259446.5,ENSG00000259446,RP11-489D6.2,chr15,antisense,1,0,0,0
1766685,ENSG00000159251.6,ENSG00000159251,ACTC1,chr15,protein_coding,0,0,0,1
1766716,ENSG00000021776.10,ENSG00000021776,AQR,chr15,protein_coding,1,0,0,0
1767067,ENSG00000248079.2,ENSG00000248079,DPH6-AS1,chr15,lincRNA,0,0,0,1
1767419,ENSG00000134138.19,ENSG00000134138,MEIS2,chr15,protein_coding,1,0,0,0
1768197,ENSG00000172575.11,ENSG00000172575,RASGRP1,chr15,protein_coding,1,0,0,0
1768551,ENSG00000259326.1,ENSG00000259326,RP11-102L12.2,chr15,antisense,1,0,0,0
1769217,ENSG00000248508.6,ENSG00000248508,SRP14-AS1,chr15,lincRNA,1,0,0,0
1769861,ENSG00000137841.11,ENSG00000137841,PLCB2,chr15,protein_coding,0,0,1,0
1773664,ENSG00000137825.10,ENSG00000137825,ITPKA,chr15,protein_coding,1,0,0,0
1773710,ENSG00000062524.15,ENSG00000062524,LTK,chr15,protein_coding,1,0,0,0
1775097,ENSG00000168970.22,ENSG00000168970,JMJD7-PLA2G4B,chr15,protein_coding,1,0,0,0
1778172,ENSG00000140326.12,ENSG00000140326,CDAN1,chr15,protein_coding,1,0,0,0
1782079,ENSG00000167004.12,ENSG00000167004,PDIA3,chr15,protein_coding,1,0,0,0
1782299,ENSG00000140264.19,ENSG00000140264,SERF2,chr15,protein_coding,1,0,0,0
1783228,ENSG00000137770.13,ENSG00000137770,CTDSPL2,chr15,protein_coding,1,0,0,0
1784273,ENSG00000185880.12,ENSG00000185880,TRIM69,chr15,protein_coding,0,0,0,1
1787031,ENSG00000104177.17,ENSG00000104177,MYEF2,chr15,protein_coding,1,0,0,0
1787307,ENSG00000233932.4,ENSG00000233932,CTXN2,chr15,protein_coding,1,0,0,0
1787317,ENSG00000074803.17,ENSG00000074803,SLC12A1,chr15,protein_coding,1,0,0,0
1788704,ENSG00000166200.14,ENSG00000166200,COPS2,chr15,protein_coding,1,0,0,0
1791095,ENSG00000138600.9,ENSG00000138600,SPPL2A,chr15,protein_coding,1,0,0,0
1791218,ENSG00000081014.10,ENSG00000081014,AP4E1,chr15,protein_coding,1,0,0,0
1791451,ENSG00000183578.6,ENSG00000183578,TNFAIP8L3,chr15,protein_coding,0,0,0,1
1794340,ENSG00000259935.1,ENSG00000259935,RP11-519C12.1,chr15,sense_intronic,1,0,0,0
1795189,ENSG00000260916.6,ENSG00000260916,CCPG1,chr15,protein_coding,1,0,0,0
1796051,ENSG00000230183.4,ENSG00000230183,CNOT6LP1,chr15,processed_pseudogene,1,0,0,0
1796348,ENSG00000137871.19,ENSG00000137871,ZNF280D,chr15,protein_coding,1,0,0,0
1796681,ENSG00000274667.1,ENSG00000274667,RP11-31H5.3,chr15,sense_intronic,1,0,0,0
1798386,ENSG00000137845.14,ENSG00000137845,ADAM10,chr15,protein_coding,1,0,0,0
1798591,ENSG00000128923.10,ENSG00000128923,FAM63B,chr15,protein_coding,1,0,0,0
1802120,ENSG00000274340.1,ENSG00000274340,RP11-435J9.2,chr15,lincRNA,1,0,0,0
1808462,ENSG00000103769.9,ENSG00000103769,RAB11A,chr15,protein_coding,1,0,0,0
1811634,ENSG00000169018.5,ENSG00000169018,FEM1B,chr15,protein_coding,1,0,0,0
1815591,ENSG00000166192.14,ENSG00000166192,SENP8,chr15,protein_coding,0,0,0,1
1815644,ENSG00000175318.11,ENSG00000175318,GRAMD2,chr15,protein_coding,0,0,0,1
1817521,ENSG00000140463.13,ENSG00000140463,BBS4,chr15,protein_coding,0,0,0,1
1818047,ENSG00000067141.16,ENSG00000067141,NEO1,chr15,protein_coding,1,0,0,0
1818453,ENSG00000156642.16,ENSG00000156642,NPTN,chr15,protein_coding,1,0,0,0
1820712,ENSG00000138623.9,ENSG00000138623,SEMA7A,chr15,protein_coding,1,0,0,0
1821029,ENSG00000247240.7,ENSG00000247240,UBL7-AS1,chr15,antisense,1,0,0,0
1828748,ENSG00000166411.13,ENSG00000166411,IDH3A,chr15,protein_coding,1,0,0,0
1830558,ENSG00000136378.14,ENSG00000136378,ADAMTS7,chr15,protein_coding,0,0,0,1
1831040,ENSG00000103811.15,ENSG00000103811,CTSH,chr15,protein_coding,0,0,1,0
1831268,ENSG00000058335.15,ENSG00000058335,RASGRF1,chr15,protein_coding,1,0,0,0
1832327,ENSG00000259417.2,ENSG00000259417,LINC01314,chr15,protein_coding,1,0,0,0
1833069,ENSG00000279834.1,ENSG00000279834,RP11-775C24.4,chr15,TEC,1,0,0,0
1834235,ENSG00000214575.9,ENSG00000214575,CPEB1,chr15,protein_coding,0,0,0,1
1835092,ENSG00000103942.12,ENSG00000103942,HOMER2,chr15,protein_coding,1,0,0,0
1836514,ENSG00000177082.12,ENSG00000177082,WDR73,chr15,protein_coding,1,0,0,0
1836939,ENSG00000136383.6,ENSG00000136383,ALPK3,chr15,protein_coding,1,0,0,0
1837608,ENSG00000218052.5,ENSG00000218052,ADAMTS7P4,chr15,transcribed_unprocessed_pseudogene,1,0,0,0
1839378,ENSG00000157766.15,ENSG00000157766,ACAN,chr15,protein_coding,1,0,0,0
1839880,ENSG00000140526.17,ENSG00000140526,ABHD2,chr15,protein_coding,1,0,0,0
1841058,ENSG00000140519.12,ENSG00000140519,RHCG,chr15,protein_coding,0,0,0,1
1841195,ENSG00000261478.1,ENSG00000261478,RP11-429B14.4,chr15,lincRNA,1,0,0,0
1841315,ENSG00000166813.14,ENSG00000166813,KIF7,chr15,protein_coding,1,0,0,0
1842471,ENSG00000225193.5,ENSG00000225193,RPS12P26,chr15,transcribed_processed_pseudogene,0,1,0,0
1842778,ENSG00000140575.12,ENSG00000140575,IQGAP1,chr15,protein_coding,1,0,0,0
1843079,ENSG00000140577.15,ENSG00000140577,CRTC3,chr15,protein_coding,1,0,0,0
1843259,ENSG00000197299.10,ENSG00000197299,BLM,chr15,protein_coding,1,0,0,0
1845175,ENSG00000185518.11,ENSG00000185518,SV2B,chr15,protein_coding,1,0,0,0
1845482,ENSG00000140557.11,ENSG00000140557,ST8SIA2,chr15,protein_coding,1,0,0,0
1845719,ENSG00000272888.5,ENSG00000272888,LINC01578,chr15,processed_transcript,1,0,0,0
1845794,ENSG00000173575.19,ENSG00000173575,CHD2,chr15,protein_coding,0,0,1,0
1846503,ENSG00000257060.6,ENSG00000257060,RP11-266O8.1,chr15,lincRNA,1,0,0,0
1847466,ENSG00000140443.13,ENSG00000140443,IGF1R,chr15,protein_coding,0,0,1,0
1850423,ENSG00000279970.1,ENSG00000279970,RP11-299G20.5,chr15,TEC,0,0,0,1
1852309,ENSG00000076344.15,ENSG00000076344,RGS11,chr16,protein_coding,1,0,0,0
1852746,ENSG00000086504.15,ENSG00000086504,MRPL28,chr16,protein_coding,1,0,0,0
1853555,ENSG00000103326.11,ENSG00000103326,CAPN15,chr16,protein_coding,1,0,0,0
1853657,ENSG00000007541.16,ENSG00000007541,PIGQ,chr16,protein_coding,1,0,0,0
1854375,ENSG00000172366.19,ENSG00000172366,MCRIP2,chr16,protein_coding,1,0,0,0
1854464,ENSG00000161996.18,ENSG00000161996,WDR90,chr16,protein_coding,1,0,0,0
1855694,ENSG00000127580.15,ENSG00000127580,WDR24,chr16,protein_coding,1,0,0,0
1855759,ENSG00000127585.11,ENSG00000127585,FBXL16,chr16,protein_coding,1,0,0,0
1855883,ENSG00000103254.9,ENSG00000103254,FAM173A,chr16,protein_coding,1,0,0,0
1856879,ENSG00000007376.7,ENSG00000007376,RPUSD1,chr16,protein_coding,1,0,0,0
1857672,ENSG00000260807.6,ENSG00000260807,RP11-161M6.2,chr16,lincRNA,1,0,0,0
1857813,ENSG00000196557.11,ENSG00000196557,CACNA1H,chr16,protein_coding,1,0,0,0
1859193,ENSG00000007520.3,ENSG00000007520,TSR3,chr16,protein_coding,1,0,0,0
1861101,ENSG00000074071.14,ENSG00000074071,MRPS34,chr16,protein_coding,1,0,0,0
1861190,ENSG00000162032.15,ENSG00000162032,SPSB3,chr16,protein_coding,1,0,0,0
1861288,ENSG00000095906.16,ENSG00000095906,NUBP2,chr16,protein_coding,1,0,0,0
1862279,ENSG00000183751.14,ENSG00000183751,TBL3,chr16,protein_coding,1,0,0,0
1862591,ENSG00000127554.12,ENSG00000127554,GFER,chr16,protein_coding,1,0,0,0
1862701,ENSG00000167962.13,ENSG00000167962,ZNF598,chr16,protein_coding,1,0,0,0
1864532,ENSG00000131653.12,ENSG00000131653,TRAF7,chr16,protein_coding,1,0,0,0
1865214,ENSG00000184207.8,ENSG00000184207,PGP,chr16,protein_coding,1,0,0,0
1866217,ENSG00000162063.12,ENSG00000162063,CCNF,chr16,protein_coding,0,0,0,1
1867701,ENSG00000103363.14,ENSG00000103363,TCEB2,chr16,protein_coding,1,0,0,0
1869364,ENSG00000261971.6,ENSG00000261971,MMP25-AS1,chr16,antisense,1,0,0,0
1870129,ENSG00000122386.10,ENSG00000122386,ZNF205,chr16,protein_coding,1,0,0,0
1873093,ENSG00000262468.5,ENSG00000262468,LINC01569,chr16,lincRNA,1,0,0,0
1873107,ENSG00000090447.11,ENSG00000090447,TFAP4,chr16,protein_coding,1,0,0,0
1873226,ENSG00000217930.7,ENSG00000217930,PAM16,chr16,protein_coding,1,0,0,0
1874184,ENSG00000168140.4,ENSG00000168140,VASN,chr16,protein_coding,1,0,0,0
1875134,ENSG00000102858.12,ENSG00000102858,MGRN1,chr16,protein_coding,1,0,0,0
1876525,ENSG00000067836.12,ENSG00000067836,ROGDI,chr16,protein_coding,1,0,0,0
1877968,ENSG00000078328.19,ENSG00000078328,RBFOX1,chr16,protein_coding,1,0,0,0
1878476,ENSG00000280000.1,ENSG00000280000,RP11-509E10.3,chr16,TEC,1,0,0,0
1878479,ENSG00000257180.1,ENSG00000257180,RP11-509E10.1,chr16,sense_intronic,1,0,0,0
1879654,ENSG00000187555.14,ENSG00000187555,USP7,chr16,protein_coding,1,0,0,0
1882294,ENSG00000153066.12,ENSG00000153066,TXNDC11,chr16,protein_coding,1,0,0,0
1883537,ENSG00000262801.5,ENSG00000262801,U91319.1,chr16,lincRNA,1,0,0,0
1885684,ENSG00000085721.12,ENSG00000085721,RRN3,chr16,protein_coding,1,0,0,0
1886065,ENSG00000156968.8,ENSG00000156968,MPV17L,chr16,protein_coding,0,0,0,1
1888466,ENSG00000103489.11,ENSG00000103489,XYLT1,chr16,protein_coding,1,0,0,0
1888877,ENSG00000185164.14,ENSG00000185164,NOMO2,chr16,protein_coding,0,0,0,1
1894316,ENSG00000188215.9,ENSG00000188215,DCUN1D3,chr16,protein_coding,1,0,0,0
1895442,ENSG00000140749.8,ENSG00000140749,IGSF6,chr16,protein_coding,1,0,1,0
1895478,ENSG00000155719.16,ENSG00000155719,OTOA,chr16,protein_coding,0,0,0,1
1898371,ENSG00000103356.15,ENSG00000103356,EARS2,chr16,protein_coding,0,0,0,1
1898819,ENSG00000166847.9,ENSG00000166847,DCTN5,chr16,protein_coding,1,0,0,0
1899453,ENSG00000122257.18,ENSG00000122257,RBBP6,chr16,protein_coding,1,0,0,0
1900619,ENSG00000275494.1,ENSG00000275494,RP11-266L9.8,chr16,sense_intronic,1,0,0,0
1902408,ENSG00000188322.4,ENSG00000188322,SBK1,chr16,protein_coding,1,0,0,0
1904466,ENSG00000176476.8,ENSG00000176476,SGF29,chr16,protein_coding,1,0,0,0
1904542,ENSG00000197165.10,ENSG00000197165,SULT1A2,chr16,protein_coding,1,0,0,0
1904859,ENSG00000255524.7,ENSG00000255524,NPIPB8,chr16,protein_coding,1,0,0,0
1906966,ENSG00000261067.6,ENSG00000261067,RP11-264B17.3,chr16,processed_transcript,1,0,0,0
1907937,ENSG00000197471.11,ENSG00000197471,SPN,chr16,protein_coding,0,1,0,0
1907986,ENSG00000103485.17,ENSG00000103485,QPRT,chr16,protein_coding,0,0,0,1
1909454,ENSG00000149932.16,ENSG00000149932,TMEM219,chr16,protein_coding,1,0,0,0
1912650,ENSG00000179958.8,ENSG00000179958,DCTPP1,chr16,protein_coding,1,0,0,0
1912702,ENSG00000179918.18,ENSG00000179918,SEPHS2,chr16,protein_coding,1,0,0,0
1913578,ENSG00000261840.2,ENSG00000261840,RP11-146F11.1,chr16,antisense,1,0,0,0
1913585,ENSG00000080603.16,ENSG00000080603,SRCAP,chr16,protein_coding,1,0,0,0
1914726,ENSG00000175938.6,ENSG00000175938,ORAI3,chr16,protein_coding,1,0,0,0
1915266,ENSG00000167395.10,ENSG00000167395,ZNF646,chr16,protein_coding,1,0,0,0
1916278,ENSG00000169896.16,ENSG00000169896,ITGAM,chr16,protein_coding,1,0,0,0
1916445,ENSG00000140678.16,ENSG00000140678,ITGAX,chr16,protein_coding,0,0,1,0
1919345,ENSG00000069329.15,ENSG00000069329,VPS35,chr16,protein_coding,1,0,0,0
1919732,ENSG00000166123.13,ENSG00000166123,GPT2,chr16,protein_coding,1,0,0,0
1919979,ENSG00000129636.12,ENSG00000129636,ITFG1,chr16,protein_coding,1,0,0,0
1920560,ENSG00000261325.1,ENSG00000261325,AC140542.2,chr16,lincRNA,0,1,0,0
1921489,ENSG00000196470.11,ENSG00000196470,SIAH1,chr16,protein_coding,1,0,0,0
1922958,ENSG00000083799.17,ENSG00000083799,CYLD,chr16,protein_coding,1,0,0,0
1925666,ENSG00000087245.12,ENSG00000087245,MMP2,chr16,protein_coding,0,1,0,0
1927393,ENSG00000087250.8,ENSG00000087250,MT3,chr16,protein_coding,1,0,0,0
1931182,ENSG00000135736.5,ENSG00000135736,CCDC102A,chr16,protein_coding,1,0,0,0
1931210,ENSG00000159618.15,ENSG00000159618,ADGRG5,chr16,protein_coding,1,0,1,0
1932636,ENSG00000140854.12,ENSG00000140854,KATNB1,chr16,protein_coding,1,0,0,0
1933455,ENSG00000070729.13,ENSG00000070729,CNGB1,chr16,protein_coding,0,0,0,1
1933680,ENSG00000159648.11,ENSG00000159648,TEPP,chr16,protein_coding,0,1,0,0
1936716,ENSG00000140937.13,ENSG00000140937,CDH11,chr16,protein_coding,1,0,0,0
1939801,ENSG00000172828.12,ENSG00000172828,CES3,chr16,protein_coding,0,0,0,1
1941073,ENSG00000196123.12,ENSG00000196123,KIAA0895L,chr16,protein_coding,1,0,0,0
1942595,ENSG00000159708.17,ENSG00000159708,LRRC36,chr16,protein_coding,1,0,0,0
1943329,ENSG00000039523.18,ENSG00000039523,FAM65A,chr16,protein_coding,1,0,0,0
1944338,ENSG00000102981.9,ENSG00000102981,PARD6A,chr16,protein_coding,1,0,0,0
1944437,ENSG00000159761.14,ENSG00000159761,C16orf86,chr16,protein_coding,1,0,0,0
1945490,ENSG00000168286.2,ENSG00000168286,THAP11,chr16,protein_coding,0,1,0,0
1949780,ENSG00000265113.1,ENSG00000265113,RP11-70O5.2,chr16,sense_intronic,0,0,1,0
1952463,ENSG00000261777.5,ENSG00000261777,RP11-529K1.2,chr16,processed_transcript,1,0,0,0
1952759,ENSG00000157353.16,ENSG00000157353,FUK,chr16,protein_coding,1,0,0,0
1953855,ENSG00000262890.1,ENSG00000262890,RP11-424M24.5,chr16,lincRNA,1,0,0,0
1958181,ENSG00000090863.11,ENSG00000090863,GLG1,chr16,protein_coding,1,0,0,0
1959233,ENSG00000166816.13,ENSG00000166816,LDHD,chr16,protein_coding,1,0,0,0
1959314,ENSG00000184517.11,ENSG00000184517,ZFP1,chr16,protein_coding,1,0,0,0
1961746,ENSG00000178573.6,ENSG00000178573,MAF,chr16,protein_coding,1,1,0,0
1962097,ENSG00000103121.8,ENSG00000103121,CMC2,chr16,protein_coding,0,1,0,0
1962372,ENSG00000166451.13,ENSG00000166451,CENPN,chr16,protein_coding,0,1,0,0
1962560,ENSG00000166454.9,ENSG00000166454,ATMIN,chr16,protein_coding,0,1,0,0
1963082,ENSG00000135697.9,ENSG00000135697,BCO1,chr16,protein_coding,1,1,0,0
1963511,ENSG00000197943.9,ENSG00000197943,PLCG2,chr16,protein_coding,0,0,1,0
1963882,ENSG00000135698.9,ENSG00000135698,MPHOSPH6,chr16,protein_coding,1,0,0,0
1965555,ENSG00000103175.10,ENSG00000103175,WFDC1,chr16,protein_coding,1,0,0,0
1966783,ENSG00000153789.12,ENSG00000153789,FAM92B,chr16,protein_coding,1,0,0,0
1967212,ENSG00000131148.8,ENSG00000131148,EMC8,chr16,protein_coding,1,0,0,0
1970002,ENSG00000158717.10,ENSG00000158717,RNF166,chr16,protein_coding,1,0,0,0
1971105,ENSG00000129993.14,ENSG00000129993,CBFA2T3,chr16,protein_coding,1,0,0,0
1972000,ENSG00000197912.13,ENSG00000197912,SPG7,chr16,protein_coding,1,0,0,0
1972881,ENSG00000185324.21,ENSG00000185324,CDK10,chr16,protein_coding,1,0,0,0
1975444,ENSG00000003249.13,ENSG00000003249,DBNDD1,chr16,protein_coding,1,0,0,0
1975513,ENSG00000141013.15,ENSG00000141013,GAS8,chr16,protein_coding,1,0,0,0
1976727,ENSG00000167695.14,ENSG00000167695,FAM57A,chr17,protein_coding,1,0,0,0
1976801,ENSG00000179409.10,ENSG00000179409,GEMIN4,chr17,protein_coding,1,0,0,0
1977337,ENSG00000159842.14,ENSG00000159842,ABR,chr17,protein_coding,1,0,0,0
1978798,ENSG00000236618.2,ENSG00000236618,PITPNA-AS1,chr17,antisense,1,0,0,0
1979360,ENSG00000167705.11,ENSG00000167705,RILP,chr17,protein_coding,1,0,0,0
1979795,ENSG00000167716.18,ENSG00000167716,WDR81,chr17,protein_coding,1,0,0,0
